Feature,Value
words per sent,13.16
LIX,30.18127659574468
# words,658
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.6130790190735694
adjectives,1.0
nouns,2.06
verbs,2.12
pronouns,3.2
particles,2.88
punctuation marks,1.88
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.06
aux verbs,0.64
full verbs,1.38
split verbs,0.26
nominative,0.7
accusative,0.66
dative,0.5
genitive,0.18
gen modifiers,0.18
prep with gen,0.0
all genitives,0.18
accusative obj,0.4
dative obj,0.12
genitive obj,0.0
prepositional obj,0.1
acc+dat obj,0.52
gen+prep obj,0.1
present forms,0.4
past forms,0.84
perfect forms,0.02
pqp forms,0.06
perfect+pqp forms,0.24
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.08
all futur forms,0.0
subj 1 forms,0.02
subj 2 forms,0.02
subj 2 aux forms,0.02
ind speech,0.02
irrealis mode,0.0
all subj forms,0.06
imperatives,0.0
passive voice,0.02
passive with agens,0.0
comparative,0.06
superlative,0.0
comp+superlative,0.06
conjunctions,0.3
subjunctions,0.04
relative clauses,0.1
participial clauses pres,0.02
participial clauses past,0.0
all participial clauses,0.02
negations,0.14
question words,0.14
question marks,0.04
subj/pred inversions,0.46
placeholder 'es',0.08
'brauchen' constr,0.0
'lassen' constr,0.02
'brauchen'+'lassen' constr,0.02
causal,52.24
concessive,4.96
conditional,79.88
consecutive,0.02
final,7.1
interrogative,2.8
modal,28.4
other,125.8
temporal,98.54
A1 features,7
A1 features summed,0.9600000000000002
A2 features,9
A2 features summed,133.46000000000004
B1 features,6
B1 features summed,106.44
level features (all),47
level features (all) summed,22.419999999999987
