Feature,Value
words per sent,22.34
LIX,40.961307072515666
# words,1117
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.5236541598694943
adjectives,1.72
nouns,3.1
verbs,3.58
pronouns,5.16
particles,5.4
punctuation marks,3.32
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.24
aux verbs,1.16
full verbs,2.08
split verbs,0.08
nominative,0.64
accusative,1.24
dative,1.34
genitive,0.36
gen modifiers,0.26
prep with gen,0.02
all genitives,0.28
accusative obj,1.0
dative obj,0.48
genitive obj,0.0
prepositional obj,0.22
acc+dat obj,1.48
gen+prep obj,0.22
present forms,0.74
past forms,0.42
perfect forms,0.28
pqp forms,0.06
perfect+pqp forms,0.16
past aux forms,0.02
futur 1 forms,0.0
futur 2 forms,0.34
all futur forms,0.02
subj 1 forms,0.14
subj 2 forms,0.06
subj 2 aux forms,0.1
ind speech,0.0
irrealis mode,0.02
all subj forms,0.3
imperatives,0.04
passive voice,0.0
passive with agens,0.0
comparative,0.08
superlative,0.06
comp+superlative,0.14
conjunctions,0.34
subjunctions,0.24
relative clauses,0.28
participial clauses pres,0.0
participial clauses past,0.04
all participial clauses,0.04
negations,0.32
question words,0.12
question marks,0.06
subj/pred inversions,0.62
placeholder 'es',0.08
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,53.48
concessive,5.24
conditional,82.28
consecutive,0.02
final,7.26
interrogative,2.9
modal,28.8
other,128.7
temporal,99.98
A1 features,9
A1 features summed,1.5
A2 features,9
A2 features summed,137.34
B1 features,5
B1 features summed,108.42
level features (all),49
level features (all) summed,38.500000000000014
