Feature,Value
words per sent,12.42
LIX,30.4554267310789
# words,621
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.5978552278820375
adjectives,1.28
nouns,2.24
verbs,1.54
pronouns,2.72
particles,2.52
punctuation marks,2.08
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.08
aux verbs,0.44
full verbs,0.96
split verbs,0.06
nominative,0.5
accusative,0.62
dative,0.54
genitive,0.22
gen modifiers,0.2
prep with gen,0.0
all genitives,0.22
accusative obj,0.46
dative obj,0.04
genitive obj,0.02
prepositional obj,0.1
acc+dat obj,0.5
gen+prep obj,0.12
present forms,1.18
past forms,0.04
perfect forms,0.0
pqp forms,0.0
perfect+pqp forms,0.0
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.0
all futur forms,0.0
subj 1 forms,0.0
subj 2 forms,0.02
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.02
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.02
superlative,0.0
comp+superlative,0.02
conjunctions,0.1
subjunctions,0.1
relative clauses,0.24
participial clauses pres,0.0
participial clauses past,0.04
all participial clauses,0.04
negations,0.04
question words,0.06
question marks,0.04
subj/pred inversions,0.36
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,52.34
concessive,4.96
conditional,80.04
consecutive,0.02
final,7.1
interrogative,2.8
modal,28.4
other,125.84
temporal,98.56
A1 features,6
A1 features summed,0.38000000000000006
A2 features,8
A2 features summed,132.8
B1 features,6
B1 features summed,106.6
level features (all),37
level features (all) summed,19.779999999999994
