Feature,Value
words per sent,15.16
LIX,28.088759894459102
# words,758
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.448207171314741
adjectives,1.02
nouns,2.56
verbs,1.92
pronouns,2.42
particles,3.72
punctuation marks,3.32
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.08
aux verbs,0.4
full verbs,1.42
split verbs,0.1
nominative,0.44
accusative,1.06
dative,0.68
genitive,0.04
gen modifiers,0.04
prep with gen,0.0
all genitives,0.04
accusative obj,0.76
dative obj,0.16
genitive obj,0.0
prepositional obj,0.1
acc+dat obj,0.92
gen+prep obj,0.1
present forms,0.26
past forms,0.74
perfect forms,0.02
pqp forms,0.1
perfect+pqp forms,0.22
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.12
all futur forms,0.0
subj 1 forms,0.06
subj 2 forms,0.0
subj 2 aux forms,0.02
ind speech,0.0
irrealis mode,0.02
all subj forms,0.08
imperatives,0.04
passive voice,0.0
passive with agens,0.0
comparative,0.08
superlative,0.0
comp+superlative,0.08
conjunctions,0.16
subjunctions,0.08
relative clauses,0.12
participial clauses pres,0.0
participial clauses past,0.02
all participial clauses,0.02
negations,0.06
question words,0.1
question marks,0.12
subj/pred inversions,0.46
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,53.44
concessive,5.22
conditional,82.22
consecutive,0.02
final,7.26
interrogative,2.9
modal,28.8
other,128.58
temporal,99.98
A1 features,8
A1 features summed,0.68
A2 features,9
A2 features summed,136.82000000000002
B1 features,5
B1 features summed,108.24000000000001
level features (all),43
level features (all) summed,24.279999999999998
