Feature,Value
words per sent,14.38
LIX,29.261780250347705
# words,719
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.45662100456621
adjectives,0.9
nouns,2.54
verbs,1.92
pronouns,3.2
particles,2.74
punctuation marks,3.02
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.02
aux verbs,0.48
full verbs,1.36
split verbs,0.16
nominative,0.9
accusative,0.98
dative,0.44
genitive,0.16
gen modifiers,0.12
prep with gen,0.0
all genitives,0.12
accusative obj,0.82
dative obj,0.1
genitive obj,0.02
prepositional obj,0.14
acc+dat obj,0.92
gen+prep obj,0.16
present forms,0.52
past forms,0.66
perfect forms,0.06
pqp forms,0.06
perfect+pqp forms,0.14
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.12
all futur forms,0.0
subj 1 forms,0.02
subj 2 forms,0.0
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.02
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.02
superlative,0.0
comp+superlative,0.02
conjunctions,0.18
subjunctions,0.04
relative clauses,0.1
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.08
question words,0.02
question marks,0.18
subj/pred inversions,0.58
placeholder 'es',0.02
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,53.16
concessive,5.12
conditional,81.38
consecutive,0.02
final,7.2
interrogative,2.82
modal,28.64
other,127.7
temporal,99.48
A1 features,7
A1 features summed,0.7
A2 features,8
A2 features summed,135.6
B1 features,6
B1 features summed,107.56
level features (all),40
level features (all) summed,24.06
