Feature,Value
words per sent,25.38
LIX,50.675508274231674
# words,1269
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.6280566280566281
adjectives,3.16
nouns,4.68
verbs,2.62
pronouns,5.76
particles,5.42
punctuation marks,3.68
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.08
aux verbs,0.5
full verbs,2.0
split verbs,0.08
nominative,1.04
accusative,1.26
dative,1.66
genitive,0.54
gen modifiers,0.54
prep with gen,0.0
all genitives,0.54
accusative obj,1.0
dative obj,0.52
genitive obj,0.0
prepositional obj,0.08
acc+dat obj,1.52
gen+prep obj,0.08
present forms,0.5
past forms,0.92
perfect forms,0.04
pqp forms,0.08
perfect+pqp forms,0.32
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.12
all futur forms,0.0
subj 1 forms,0.04
subj 2 forms,0.02
subj 2 aux forms,0.02
ind speech,0.0
irrealis mode,0.0
all subj forms,0.08
imperatives,0.02
passive voice,0.0
passive with agens,0.0
comparative,0.04
superlative,0.02
comp+superlative,0.06
conjunctions,0.24
subjunctions,0.08
relative clauses,0.1
participial clauses pres,0.02
participial clauses past,0.06
all participial clauses,0.08
negations,0.14
question words,0.22
question marks,0.0
subj/pred inversions,0.7
placeholder 'es',0.04
'brauchen' constr,0.0
'lassen' constr,0.02
'brauchen'+'lassen' constr,0.02
causal,51.56
concessive,4.78
conditional,78.28
consecutive,0.02
final,7.06
interrogative,2.8
modal,28.02
other,123.38
temporal,97.88
A1 features,7
A1 features summed,0.82
A2 features,9
A2 features summed,131.98000000000002
B1 features,5
B1 features summed,105.57999999999998
level features (all),47
level features (all) summed,40.76000000000002
