Feature,Value
words per sent,24.96
LIX,44.911923076923074
# words,1248
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.5253772290809328
adjectives,2.1
nouns,4.18
verbs,3.48
pronouns,5.4
particles,5.38
punctuation marks,4.3
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.2
aux verbs,1.06
full verbs,2.18
split verbs,0.08
nominative,1.34
accusative,1.28
dative,1.24
genitive,0.36
gen modifiers,0.34
prep with gen,0.02
all genitives,0.36
accusative obj,0.96
dative obj,0.28
genitive obj,0.0
prepositional obj,0.12
acc+dat obj,1.24
gen+prep obj,0.12
present forms,0.92
past forms,0.68
perfect forms,0.06
pqp forms,0.22
perfect+pqp forms,0.44
past aux forms,0.04
futur 1 forms,0.0
futur 2 forms,0.28
all futur forms,0.04
subj 1 forms,0.02
subj 2 forms,0.04
subj 2 aux forms,0.02
ind speech,0.0
irrealis mode,0.0
all subj forms,0.08
imperatives,0.04
passive voice,0.0
passive with agens,0.0
comparative,0.18
superlative,0.06
comp+superlative,0.24
conjunctions,0.24
subjunctions,0.32
relative clauses,0.5
participial clauses pres,0.06
participial clauses past,0.02
all participial clauses,0.08
negations,0.32
question words,0.1
question marks,0.0
subj/pred inversions,0.58
placeholder 'es',0.02
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,50.74
concessive,4.58
conditional,76.52
consecutive,0.02
final,7.04
interrogative,2.78
modal,27.72
other,121.48
temporal,97.24
A1 features,8
A1 features summed,1.08
A2 features,9
A2 features summed,128.9
B1 features,5
B1 features summed,105.11999999999999
level features (all),48
level features (all) summed,41.62000000000002
