Feature,Value
words per sent,13.92
LIX,31.30505747126437
# words,696
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.565947242206235
adjectives,1.12
nouns,2.3
verbs,1.78
pronouns,3.14
particles,2.88
punctuation marks,2.68
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.16
aux verbs,0.56
full verbs,0.96
split verbs,0.04
nominative,0.56
accusative,0.78
dative,0.58
genitive,0.18
gen modifiers,0.12
prep with gen,0.02
all genitives,0.16
accusative obj,0.58
dative obj,0.08
genitive obj,0.02
prepositional obj,0.12
acc+dat obj,0.66
gen+prep obj,0.14
present forms,0.66
past forms,0.24
perfect forms,0.1
pqp forms,0.02
perfect+pqp forms,0.18
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.12
all futur forms,0.0
subj 1 forms,0.02
subj 2 forms,0.0
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.02
imperatives,0.04
passive voice,0.0
passive with agens,0.0
comparative,0.02
superlative,0.0
comp+superlative,0.02
conjunctions,0.12
subjunctions,0.04
relative clauses,0.14
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.12
question words,0.14
question marks,0.16
subj/pred inversions,0.32
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,50.74
concessive,4.58
conditional,76.56
consecutive,0.02
final,7.04
interrogative,2.78
modal,27.74
other,121.58
temporal,97.28
A1 features,8
A1 features summed,0.8800000000000001
A2 features,8
A2 features summed,127.9
B1 features,6
B1 features summed,104.82000000000001
level features (all),41
level features (all) summed,22.099999999999994
