Feature,Value
words per sent,23.64
LIX,44.02917089678511
# words,1182
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.546831955922865
adjectives,2.36
nouns,4.3
verbs,3.08
pronouns,4.64
particles,5.02
punctuation marks,4.16
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.08
aux verbs,0.72
full verbs,2.24
split verbs,0.2
nominative,1.42
accusative,1.22
dative,1.12
genitive,0.32
gen modifiers,0.26
prep with gen,0.02
all genitives,0.28
accusative obj,0.82
dative obj,0.1
genitive obj,0.0
prepositional obj,0.2
acc+dat obj,0.92
gen+prep obj,0.2
present forms,1.08
past forms,0.48
perfect forms,0.16
pqp forms,0.06
perfect+pqp forms,0.24
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.22
all futur forms,0.0
subj 1 forms,0.08
subj 2 forms,0.0
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.08
imperatives,0.0
passive voice,0.04
passive with agens,0.0
comparative,0.02
superlative,0.04
comp+superlative,0.06
conjunctions,0.3
subjunctions,0.08
relative clauses,0.32
participial clauses pres,0.06
participial clauses past,0.04
all participial clauses,0.1
negations,0.12
question words,0.2
question marks,0.04
subj/pred inversions,0.68
placeholder 'es',0.02
'brauchen' constr,0.0
'lassen' constr,0.02
'brauchen'+'lassen' constr,0.02
causal,173.14
concessive,20.58
conditional,308.46
consecutive,8.12
final,22.28
interrogative,10.32
modal,70.54
other,352.24
temporal,288.28
A1 features,7
A1 features summed,1.1
A2 features,8
A2 features summed,490.78
B1 features,6
B1 features summed,327.65999999999997
level features (all),47
level features (all) summed,38.24
