Feature,Value
words per sent,26.68
LIX,46.02032983508246
# words,1334
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.5846994535519126
adjectives,2.38
nouns,4.36
verbs,3.66
pronouns,6.74
particles,5.72
punctuation marks,3.74
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.14
aux verbs,1.04
full verbs,2.44
split verbs,0.24
nominative,1.08
accusative,1.54
dative,1.58
genitive,0.46
gen modifiers,0.38
prep with gen,0.04
all genitives,0.42
accusative obj,1.2
dative obj,0.3
genitive obj,0.0
prepositional obj,0.2
acc+dat obj,1.5
gen+prep obj,0.2
present forms,0.86
past forms,0.92
perfect forms,0.2
pqp forms,0.08
perfect+pqp forms,0.28
past aux forms,0.06
futur 1 forms,0.0
futur 2 forms,0.28
all futur forms,0.06
subj 1 forms,0.04
subj 2 forms,0.02
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.02
all subj forms,0.06
imperatives,0.02
passive voice,0.0
passive with agens,0.0
comparative,0.1
superlative,0.02
comp+superlative,0.12
conjunctions,0.54
subjunctions,0.2
relative clauses,0.28
participial clauses pres,0.02
participial clauses past,0.0
all participial clauses,0.02
negations,0.22
question words,0.44
question marks,0.1
subj/pred inversions,0.76
placeholder 'es',0.12
'brauchen' constr,0.0
'lassen' constr,0.02
'brauchen'+'lassen' constr,0.02
causal,170.02
concessive,19.52
conditional,294.82
consecutive,8.12
final,22.16
interrogative,9.88
modal,68.28
other,341.76
temporal,276.5
A1 features,9
A1 features summed,1.9600000000000002
A2 features,8
A2 features summed,474.86
B1 features,5
B1 features summed,314.29999999999995
level features (all),50
level features (all) summed,45.24000000000004
