Feature,Value
words per sent,25.14
LIX,42.641988862370724
# words,1257
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.4603399433427762
adjectives,2.12
nouns,3.98
verbs,3.16
pronouns,5.66
particles,6.2
punctuation marks,4.0
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.16
aux verbs,1.12
full verbs,1.88
split verbs,0.1
nominative,1.08
accusative,1.0
dative,1.52
genitive,0.28
gen modifiers,0.26
prep with gen,0.0
all genitives,0.26
accusative obj,0.8
dative obj,0.34
genitive obj,0.0
prepositional obj,0.14
acc+dat obj,1.14
gen+prep obj,0.14
present forms,1.46
past forms,0.3
perfect forms,0.2
pqp forms,0.02
perfect+pqp forms,0.24
past aux forms,0.02
futur 1 forms,0.0
futur 2 forms,0.22
all futur forms,0.02
subj 1 forms,0.0
subj 2 forms,0.04
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.04
imperatives,0.06
passive voice,0.0
passive with agens,0.0
comparative,0.12
superlative,0.1
comp+superlative,0.22
conjunctions,0.3
subjunctions,0.2
relative clauses,0.14
participial clauses pres,0.0
participial clauses past,0.02
all participial clauses,0.02
negations,0.24
question words,0.22
question marks,0.12
subj/pred inversions,0.62
placeholder 'es',0.08
'brauchen' constr,0.0
'lassen' constr,0.02
'brauchen'+'lassen' constr,0.02
causal,170.78
concessive,19.9
conditional,298.26
consecutive,8.12
final,22.16
interrogative,9.98
modal,68.68
other,344.46
temporal,279.58
A1 features,9
A1 features summed,1.42
A2 features,8
A2 features summed,478.32
B1 features,5
B1 features summed,317.71999999999997
level features (all),47
level features (all) summed,40.40000000000001
