Feature,Value
words per sent,34.34
LIX,49.599172976121146
# words,1717
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.477116704805492
adjectives,2.78
nouns,4.92
verbs,5.46
pronouns,8.46
particles,8.04
punctuation marks,4.66
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.28
aux verbs,1.76
full verbs,3.36
split verbs,0.12
nominative,0.82
accusative,2.5
dative,1.78
genitive,0.24
gen modifiers,0.18
prep with gen,0.0
all genitives,0.2
accusative obj,1.68
dative obj,0.2
genitive obj,0.02
prepositional obj,0.48
acc+dat obj,1.88
gen+prep obj,0.5
present forms,0.68
past forms,1.08
perfect forms,0.7
pqp forms,0.22
perfect+pqp forms,0.46
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.92
all futur forms,0.0
subj 1 forms,0.12
subj 2 forms,0.02
subj 2 aux forms,0.06
ind speech,0.0
irrealis mode,0.0
all subj forms,0.2
imperatives,0.04
passive voice,0.0
passive with agens,0.0
comparative,0.04
superlative,0.02
comp+superlative,0.06
conjunctions,0.94
subjunctions,0.22
relative clauses,0.26
participial clauses pres,0.04
participial clauses past,0.02
all participial clauses,0.06
negations,0.26
question words,0.16
question marks,0.06
subj/pred inversions,0.94
placeholder 'es',0.02
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,175.5
concessive,21.64
conditional,317.86
consecutive,8.12
final,22.44
interrogative,10.52
modal,71.9
other,359.32
temporal,295.78
A1 features,8
A1 features summed,2.56
A2 features,9
A2 features summed,503.52000000000004
B1 features,6
B1 features summed,336.34
level features (all),47
level features (all) summed,57.920000000000016
