Feature,Value
words per sent,27.7
LIX,41.346209386281586
# words,1385
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.46469833119383824
adjectives,1.22
nouns,4.94
verbs,4.78
pronouns,6.34
particles,5.88
punctuation marks,4.38
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.14
aux verbs,1.22
full verbs,3.36
split verbs,0.16
nominative,1.32
accusative,1.74
dative,1.6
genitive,0.5
gen modifiers,0.34
prep with gen,0.02
all genitives,0.36
accusative obj,1.3
dative obj,0.3
genitive obj,0.02
prepositional obj,0.32
acc+dat obj,1.6
gen+prep obj,0.34
present forms,0.8
past forms,1.42
perfect forms,0.24
pqp forms,0.24
perfect+pqp forms,0.36
past aux forms,0.06
futur 1 forms,0.0
futur 2 forms,0.48
all futur forms,0.06
subj 1 forms,0.22
subj 2 forms,0.0
subj 2 aux forms,0.02
ind speech,0.02
irrealis mode,0.0
all subj forms,0.24
imperatives,0.02
passive voice,0.0
passive with agens,0.0
comparative,0.08
superlative,0.0
comp+superlative,0.08
conjunctions,0.84
subjunctions,0.12
relative clauses,0.2
participial clauses pres,0.0
participial clauses past,0.02
all participial clauses,0.02
negations,0.32
question words,0.12
question marks,0.06
subj/pred inversions,0.7
placeholder 'es',0.06
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,171.0
concessive,19.94
conditional,299.44
consecutive,8.12
final,22.16
interrogative,10.04
modal,68.86
other,345.44
temporal,280.44
A1 features,9
A1 features summed,1.9600000000000002
A2 features,9
A2 features summed,481.03999999999996
B1 features,6
B1 features summed,318.76
level features (all),48
level features (all) summed,48.98000000000003
