Feature,Value
words per sent,29.94
LIX,49.57927855711423
# words,1497
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.5443592552026287
adjectives,2.48
nouns,5.94
verbs,3.74
pronouns,5.66
particles,7.22
punctuation marks,4.68
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.12
aux verbs,0.92
full verbs,2.68
split verbs,0.26
nominative,1.48
accusative,1.58
dative,2.12
genitive,0.3
gen modifiers,0.22
prep with gen,0.0
all genitives,0.22
accusative obj,1.1
dative obj,0.52
genitive obj,0.0
prepositional obj,0.28
acc+dat obj,1.62
gen+prep obj,0.28
present forms,0.74
past forms,0.94
perfect forms,0.08
pqp forms,0.2
perfect+pqp forms,0.5
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.28
all futur forms,0.0
subj 1 forms,0.08
subj 2 forms,0.02
subj 2 aux forms,0.0
ind speech,0.02
irrealis mode,0.0
all subj forms,0.1
imperatives,0.02
passive voice,0.0
passive with agens,0.0
comparative,0.1
superlative,0.04
comp+superlative,0.14
conjunctions,0.62
subjunctions,0.28
relative clauses,0.3
participial clauses pres,0.0
participial clauses past,0.08
all participial clauses,0.08
negations,0.22
question words,0.12
question marks,0.0
subj/pred inversions,0.7
placeholder 'es',0.02
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,174.78
concessive,21.34
conditional,315.48
consecutive,8.12
final,22.44
interrogative,10.52
modal,71.56
other,357.54
temporal,294.1
A1 features,7
A1 features summed,1.44
A2 features,8
A2 features summed,500.44000000000005
B1 features,5
B1 features summed,334.38000000000005
level features (all),44
level features (all) summed,49.1
