Feature,Value
words per sent,26.42
LIX,49.35716881150644
# words,1321
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.5390835579514824
adjectives,1.66
nouns,5.22
verbs,3.28
pronouns,5.86
particles,6.7
punctuation marks,3.5
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.1
aux verbs,1.18
full verbs,2.0
split verbs,0.12
nominative,1.36
accusative,1.48
dative,1.92
genitive,0.42
gen modifiers,0.36
prep with gen,0.04
all genitives,0.4
accusative obj,0.88
dative obj,0.34
genitive obj,0.0
prepositional obj,0.26
acc+dat obj,1.22
gen+prep obj,0.26
present forms,0.76
past forms,0.4
perfect forms,0.14
pqp forms,0.24
perfect+pqp forms,0.4
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.38
all futur forms,0.0
subj 1 forms,0.1
subj 2 forms,0.0
subj 2 aux forms,0.02
ind speech,0.0
irrealis mode,0.02
all subj forms,0.12
imperatives,0.0
passive voice,0.04
passive with agens,0.0
comparative,0.02
superlative,0.08
comp+superlative,0.1
conjunctions,0.38
subjunctions,0.24
relative clauses,0.16
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.24
question words,0.2
question marks,0.0
subj/pred inversions,0.78
placeholder 'es',0.02
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,173.52
concessive,20.8
conditional,310.16
consecutive,8.12
final,22.3
interrogative,10.34
modal,70.76
other,353.22
temporal,289.38
A1 features,6
A1 features summed,1.1800000000000002
A2 features,9
A2 features summed,493.20000000000005
B1 features,6
B1 features summed,328.84000000000003
level features (all),43
level features (all) summed,43.40000000000002
