Feature,Value
words per sent,34.94
LIX,56.863297080709785
# words,1747
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.5088536812674743
adjectives,2.62
nouns,8.0
verbs,4.36
pronouns,7.3
particles,7.34
punctuation marks,5.26
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.18
aux verbs,0.98
full verbs,3.14
split verbs,0.16
nominative,2.36
accusative,1.86
dative,3.02
genitive,0.4
gen modifiers,0.26
prep with gen,0.02
all genitives,0.28
accusative obj,1.38
dative obj,0.54
genitive obj,0.0
prepositional obj,0.32
acc+dat obj,1.92
gen+prep obj,0.32
present forms,1.0
past forms,0.8
perfect forms,0.24
pqp forms,0.12
perfect+pqp forms,0.2
past aux forms,0.08
futur 1 forms,0.0
futur 2 forms,0.36
all futur forms,0.08
subj 1 forms,0.42
subj 2 forms,0.0
subj 2 aux forms,0.06
ind speech,0.0
irrealis mode,0.0
all subj forms,0.48
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.1
superlative,0.04
comp+superlative,0.14
conjunctions,0.6
subjunctions,0.14
relative clauses,0.3
participial clauses pres,0.0
participial clauses past,0.02
all participial clauses,0.02
negations,0.12
question words,0.22
question marks,0.1
subj/pred inversions,0.82
placeholder 'es',0.06
'brauchen' constr,0.0
'lassen' constr,0.02
'brauchen'+'lassen' constr,0.02
causal,173.86
concessive,20.94
conditional,311.56
consecutive,8.12
final,22.32
interrogative,10.44
modal,71.0
other,354.42
temporal,290.66
A1 features,8
A1 features summed,1.7
A2 features,9
A2 features summed,495.62
B1 features,5
B1 features summed,330.46000000000004
level features (all),48
level features (all) summed,58.58000000000001
