Feature,Value
words per sent,25.56
LIX,49.8166510172144
# words,1278
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.6151761517615176
adjectives,2.26
nouns,4.94
verbs,2.78
pronouns,5.68
particles,6.3
punctuation marks,3.42
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.08
aux verbs,0.58
full verbs,2.1
split verbs,0.2
nominative,0.96
accusative,1.46
dative,1.66
genitive,0.7
gen modifiers,0.52
prep with gen,0.04
all genitives,0.56
accusative obj,0.98
dative obj,0.26
genitive obj,0.0
prepositional obj,0.2
acc+dat obj,1.24
gen+prep obj,0.2
present forms,0.7
past forms,0.88
perfect forms,0.0
pqp forms,0.12
perfect+pqp forms,0.22
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.12
all futur forms,0.0
subj 1 forms,0.06
subj 2 forms,0.0
subj 2 aux forms,0.02
ind speech,0.0
irrealis mode,0.0
all subj forms,0.08
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.08
superlative,0.06
comp+superlative,0.14
conjunctions,0.42
subjunctions,0.16
relative clauses,0.34
participial clauses pres,0.02
participial clauses past,0.08
all participial clauses,0.1
negations,0.16
question words,0.2
question marks,0.1
subj/pred inversions,0.54
placeholder 'es',0.02
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,170.88
concessive,19.92
conditional,298.84
consecutive,8.12
final,22.16
interrogative,10.0
modal,68.74
other,344.88
temporal,279.84
A1 features,6
A1 features summed,1.1600000000000001
A2 features,9
A2 features summed,479.79999999999995
B1 features,5
B1 features summed,318.21999999999997
level features (all),44
level features (all) summed,41.74000000000002
