Feature,Value
words per sent,29.38
LIX,52.52499659632403
# words,1469
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.5413173652694611
adjectives,2.92
nouns,6.12
verbs,3.78
pronouns,6.38
particles,6.9
punctuation marks,3.14
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.14
aux verbs,0.7
full verbs,2.86
split verbs,0.12
nominative,1.76
accusative,1.66
dative,1.96
genitive,0.48
gen modifiers,0.32
prep with gen,0.04
all genitives,0.38
accusative obj,1.14
dative obj,0.2
genitive obj,0.02
prepositional obj,0.26
acc+dat obj,1.34
gen+prep obj,0.28
present forms,0.14
past forms,1.78
perfect forms,0.0
pqp forms,0.16
perfect+pqp forms,0.42
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.16
all futur forms,0.0
subj 1 forms,0.1
subj 2 forms,0.1
subj 2 aux forms,0.06
ind speech,0.02
irrealis mode,0.0
all subj forms,0.26
imperatives,0.0
passive voice,0.02
passive with agens,0.0
comparative,0.1
superlative,0.06
comp+superlative,0.16
conjunctions,0.54
subjunctions,0.24
relative clauses,0.42
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.22
question words,0.18
question marks,0.0
subj/pred inversions,0.62
placeholder 'es',0.02
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,56.44
concessive,5.48
conditional,87.8
consecutive,0.02
final,7.72
interrogative,3.08
modal,29.74
other,134.98
temporal,105.38
A1 features,5
A1 features summed,1.2000000000000002
A2 features,9
A2 features summed,146.98
B1 features,7
B1 features summed,114.41999999999999
level features (all),44
level features (all) summed,48.680000000000014
