Feature,Value
words per sent,20.88
LIX,39.749731800766284
# words,1044
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.41983471074380163
adjectives,1.42
nouns,3.6
verbs,3.14
pronouns,5.04
particles,4.02
punctuation marks,3.5
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.14
aux verbs,0.86
full verbs,2.12
split verbs,0.0
nominative,0.86
accusative,1.32
dative,1.02
genitive,0.44
gen modifiers,0.34
prep with gen,0.02
all genitives,0.38
accusative obj,1.1
dative obj,0.28
genitive obj,0.02
prepositional obj,0.18
acc+dat obj,1.38
gen+prep obj,0.2
present forms,0.74
past forms,0.62
perfect forms,0.18
pqp forms,0.16
perfect+pqp forms,0.22
past aux forms,0.14
futur 1 forms,0.0
futur 2 forms,0.34
all futur forms,0.14
subj 1 forms,0.02
subj 2 forms,0.0
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.02
imperatives,0.02
passive voice,0.0
passive with agens,0.0
comparative,0.06
superlative,0.04
comp+superlative,0.1
conjunctions,0.26
subjunctions,0.28
relative clauses,0.5
participial clauses pres,0.0
participial clauses past,0.04
all participial clauses,0.04
negations,0.16
question words,0.1
question marks,0.0
subj/pred inversions,0.58
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,58.44
concessive,5.7
conditional,90.34
consecutive,0.02
final,8.04
interrogative,3.12
modal,30.12
other,138.4
temporal,109.06
A1 features,7
A1 features summed,1.0
A2 features,8
A2 features summed,150.28000000000003
B1 features,6
B1 features summed,118.42
level features (all),44
level features (all) summed,36.14
