Feature,Value
words per sent,22.84
LIX,39.47747810858144
# words,1142
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.4790697674418605
adjectives,1.26
nouns,4.12
verbs,3.5
pronouns,5.32
particles,4.98
punctuation marks,3.42
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.12
aux verbs,0.68
full verbs,2.68
split verbs,0.16
nominative,1.3
accusative,1.26
dative,1.46
genitive,0.26
gen modifiers,0.26
prep with gen,0.0
all genitives,0.26
accusative obj,0.94
dative obj,0.28
genitive obj,0.0
prepositional obj,0.24
acc+dat obj,1.22
gen+prep obj,0.24
present forms,0.52
past forms,1.48
perfect forms,0.06
pqp forms,0.2
perfect+pqp forms,0.32
past aux forms,0.02
futur 1 forms,0.0
futur 2 forms,0.26
all futur forms,0.02
subj 1 forms,0.04
subj 2 forms,0.02
subj 2 aux forms,0.02
ind speech,0.0
irrealis mode,0.0
all subj forms,0.08
imperatives,0.02
passive voice,0.0
passive with agens,0.0
comparative,0.02
superlative,0.0
comp+superlative,0.02
conjunctions,0.54
subjunctions,0.22
relative clauses,0.5
participial clauses pres,0.0
participial clauses past,0.04
all participial clauses,0.04
negations,0.22
question words,0.32
question marks,0.04
subj/pred inversions,0.56
placeholder 'es',0.04
'brauchen' constr,0.0
'lassen' constr,0.02
'brauchen'+'lassen' constr,0.02
causal,57.2
concessive,5.52
conditional,88.54
consecutive,0.02
final,7.8
interrogative,3.08
modal,29.88
other,136.3
temporal,106.86
A1 features,9
A1 features summed,1.5
A2 features,9
A2 features summed,148.06000000000003
B1 features,5
B1 features summed,115.98
level features (all),48
level features (all) summed,39.62000000000004
