Feature,Value
words per sent,20.88
LIX,43.006436781609196
# words,1044
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.5252525252525253
adjectives,1.5
nouns,4.34
verbs,3.2
pronouns,4.54
particles,4.42
punctuation marks,2.78
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.14
aux verbs,0.76
full verbs,2.26
split verbs,0.18
nominative,1.2
accusative,1.16
dative,1.24
genitive,0.46
gen modifiers,0.4
prep with gen,0.02
all genitives,0.42
accusative obj,0.96
dative obj,0.34
genitive obj,0.0
prepositional obj,0.2
acc+dat obj,1.3
gen+prep obj,0.2
present forms,0.44
past forms,0.7
perfect forms,0.08
pqp forms,0.24
perfect+pqp forms,0.34
past aux forms,0.04
futur 1 forms,0.0
futur 2 forms,0.32
all futur forms,0.04
subj 1 forms,0.08
subj 2 forms,0.06
subj 2 aux forms,0.08
ind speech,0.0
irrealis mode,0.0
all subj forms,0.22
imperatives,0.0
passive voice,0.02
passive with agens,0.0
comparative,0.08
superlative,0.0
comp+superlative,0.08
conjunctions,0.34
subjunctions,0.18
relative clauses,0.24
participial clauses pres,0.0
participial clauses past,0.04
all participial clauses,0.04
negations,0.12
question words,0.08
question marks,0.06
subj/pred inversions,0.42
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,58.48
concessive,5.7
conditional,90.38
consecutive,0.02
final,8.04
interrogative,3.12
modal,30.14
other,138.48
temporal,109.14
A1 features,8
A1 features summed,1.04
A2 features,9
A2 features summed,150.68000000000004
B1 features,6
B1 features summed,118.24
level features (all),46
level features (all) summed,36.36000000000001
