Feature,Value
words per sent,25.42
LIX,47.371219512195125
# words,1271
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.5296495956873315
adjectives,2.26
nouns,4.62
verbs,4.28
pronouns,5.24
particles,5.4
punctuation marks,3.4
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.44
aux verbs,0.8
full verbs,3.02
split verbs,0.1
nominative,1.38
accusative,1.58
dative,1.34
genitive,0.24
gen modifiers,0.24
prep with gen,0.0
all genitives,0.24
accusative obj,1.0
dative obj,0.12
genitive obj,0.0
prepositional obj,0.18
acc+dat obj,1.12
gen+prep obj,0.18
present forms,0.74
past forms,1.1
perfect forms,0.1
pqp forms,0.2
perfect+pqp forms,0.3
past aux forms,0.12
futur 1 forms,0.0
futur 2 forms,0.3
all futur forms,0.12
subj 1 forms,0.02
subj 2 forms,0.02
subj 2 aux forms,0.02
ind speech,0.0
irrealis mode,0.0
all subj forms,0.06
imperatives,0.0
passive voice,0.02
passive with agens,0.0
comparative,0.02
superlative,0.04
comp+superlative,0.06
conjunctions,0.56
subjunctions,0.08
relative clauses,0.3
participial clauses pres,0.0
participial clauses past,0.02
all participial clauses,0.02
negations,0.22
question words,0.14
question marks,0.02
subj/pred inversions,0.58
placeholder 'es',0.02
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,57.94
concessive,5.6
conditional,89.64
consecutive,0.02
final,7.98
interrogative,3.12
modal,30.04
other,137.38
temporal,108.2
A1 features,8
A1 features summed,1.7000000000000002
A2 features,9
A2 features summed,149.28000000000003
B1 features,6
B1 features summed,117.25999999999999
level features (all),47
level features (all) summed,42.380000000000024
