Feature,Value
words per sent,22.34
LIX,48.92907788719785
# words,1117
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.554364471669219
adjectives,2.5
nouns,5.4
verbs,2.56
pronouns,4.68
particles,4.98
punctuation marks,2.18
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.1
aux verbs,0.48
full verbs,1.98
split verbs,0.08
nominative,1.36
accusative,1.36
dative,1.52
genitive,0.78
gen modifiers,0.72
prep with gen,0.02
all genitives,0.74
accusative obj,0.84
dative obj,0.06
genitive obj,0.0
prepositional obj,0.3
acc+dat obj,0.9
gen+prep obj,0.3
present forms,0.18
past forms,1.12
perfect forms,0.02
pqp forms,0.18
perfect+pqp forms,0.24
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.2
all futur forms,0.0
subj 1 forms,0.02
subj 2 forms,0.04
subj 2 aux forms,0.02
ind speech,0.0
irrealis mode,0.0
all subj forms,0.08
imperatives,0.0
passive voice,0.04
passive with agens,0.0
comparative,0.04
superlative,0.04
comp+superlative,0.08
conjunctions,0.4
subjunctions,0.12
relative clauses,0.2
participial clauses pres,0.0
participial clauses past,0.04
all participial clauses,0.04
negations,0.02
question words,0.02
question marks,0.0
subj/pred inversions,0.46
placeholder 'es',0.02
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,58.5
concessive,5.7
conditional,90.44
consecutive,0.02
final,8.04
interrogative,3.12
modal,30.14
other,138.5
temporal,109.16
A1 features,6
A1 features summed,0.64
A2 features,9
A2 features summed,151.22000000000003
B1 features,6
B1 features summed,118.24000000000001
level features (all),45
level features (all) summed,37.46000000000001
