Feature,Value
words per sent,28.06
LIX,53.00654312188168
# words,1403
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.5288944723618091
adjectives,2.2
nouns,6.42
verbs,3.64
pronouns,6.0
particles,6.3
punctuation marks,3.34
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.2
aux verbs,0.72
full verbs,2.7
split verbs,0.22
nominative,1.78
accusative,1.62
dative,1.84
genitive,0.62
gen modifiers,0.56
prep with gen,0.0
all genitives,0.56
accusative obj,1.04
dative obj,0.32
genitive obj,0.0
prepositional obj,0.22
acc+dat obj,1.36
gen+prep obj,0.22
present forms,1.32
past forms,0.8
perfect forms,0.18
pqp forms,0.02
perfect+pqp forms,0.12
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.2
all futur forms,0.0
subj 1 forms,0.06
subj 2 forms,0.06
subj 2 aux forms,0.04
ind speech,0.02
irrealis mode,0.0
all subj forms,0.16
imperatives,0.0
passive voice,0.02
passive with agens,0.0
comparative,0.04
superlative,0.08
comp+superlative,0.12
conjunctions,0.46
subjunctions,0.24
relative clauses,0.72
participial clauses pres,0.0
participial clauses past,0.06
all participial clauses,0.06
negations,0.14
question words,0.14
question marks,0.0
subj/pred inversions,0.6
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,56.64
concessive,5.5
conditional,88.14
consecutive,0.02
final,7.78
interrogative,3.08
modal,29.82
other,135.44
temporal,105.94
A1 features,6
A1 features summed,1.3399999999999999
A2 features,9
A2 features summed,146.78
B1 features,6
B1 features summed,115.27999999999999
level features (all),44
level features (all) summed,47.540000000000006
