Feature,Value
words per sent,23.96
LIX,51.08854757929883
# words,1198
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.5822102425876011
adjectives,2.8
nouns,5.58
verbs,2.48
pronouns,5.36
particles,4.6
punctuation marks,2.92
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.04
aux verbs,0.4
full verbs,2.04
split verbs,0.32
nominative,1.68
accusative,1.38
dative,1.62
genitive,0.64
gen modifiers,0.54
prep with gen,0.02
all genitives,0.56
accusative obj,0.98
dative obj,0.22
genitive obj,0.0
prepositional obj,0.18
acc+dat obj,1.2
gen+prep obj,0.18
present forms,0.5
past forms,1.02
perfect forms,0.0
pqp forms,0.16
perfect+pqp forms,0.26
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.16
all futur forms,0.0
subj 1 forms,0.0
subj 2 forms,0.0
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.0
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.02
superlative,0.06
comp+superlative,0.08
conjunctions,0.3
subjunctions,0.12
relative clauses,0.24
participial clauses pres,0.0
participial clauses past,0.06
all participial clauses,0.06
negations,0.08
question words,0.1
question marks,0.0
subj/pred inversions,0.44
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,54.5
concessive,5.42
conditional,84.86
consecutive,0.02
final,7.4
interrogative,3.0
modal,29.22
other,132.02
temporal,101.7
A1 features,5
A1 features summed,0.8400000000000001
A2 features,8
A2 features summed,141.36
B1 features,5
B1 features summed,110.38
level features (all),38
level features (all) summed,39.4
