Feature,Value
words per sent,25.76
LIX,45.32521739130435
# words,1288
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.5075862068965518
adjectives,1.86
nouns,5.38
verbs,3.3
pronouns,5.72
particles,6.14
punctuation marks,3.2
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.06
aux verbs,0.82
full verbs,2.4
split verbs,0.24
nominative,1.5
accusative,1.5
dative,1.36
genitive,0.48
gen modifiers,0.44
prep with gen,0.0
all genitives,0.44
accusative obj,0.92
dative obj,0.12
genitive obj,0.0
prepositional obj,0.16
acc+dat obj,1.04
gen+prep obj,0.16
present forms,0.32
past forms,1.38
perfect forms,0.04
pqp forms,0.24
perfect+pqp forms,0.68
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.28
all futur forms,0.0
subj 1 forms,0.04
subj 2 forms,0.02
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.06
imperatives,0.02
passive voice,0.0
passive with agens,0.0
comparative,0.04
superlative,0.02
comp+superlative,0.06
conjunctions,0.7
subjunctions,0.26
relative clauses,0.26
participial clauses pres,0.0
participial clauses past,0.06
all participial clauses,0.06
negations,0.22
question words,0.08
question marks,0.0
subj/pred inversions,0.44
placeholder 'es',0.02
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,55.56
concessive,5.46
conditional,85.96
consecutive,0.02
final,7.58
interrogative,3.06
modal,29.46
other,133.38
temporal,103.52
A1 features,7
A1 features summed,1.36
A2 features,8
A2 features summed,143.68
B1 features,5
B1 features summed,112.32000000000001
level features (all),43
level features (all) summed,42.53999999999999
