Feature,Value
words per sent,25.32
LIX,47.43690363349131
# words,1266
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.5045992115637319
adjectives,2.02
nouns,6.12
verbs,3.14
pronouns,5.44
particles,5.08
punctuation marks,3.42
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.08
aux verbs,0.42
full verbs,2.64
split verbs,0.18
nominative,1.32
accusative,2.0
dative,1.9
genitive,0.5
gen modifiers,0.46
prep with gen,0.0
all genitives,0.46
accusative obj,1.16
dative obj,0.22
genitive obj,0.0
prepositional obj,0.34
acc+dat obj,1.38
gen+prep obj,0.34
present forms,0.32
past forms,1.42
perfect forms,0.06
pqp forms,0.16
perfect+pqp forms,0.22
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.22
all futur forms,0.0
subj 1 forms,0.02
subj 2 forms,0.02
subj 2 aux forms,0.02
ind speech,0.0
irrealis mode,0.0
all subj forms,0.06
imperatives,0.02
passive voice,0.02
passive with agens,0.02
comparative,0.04
superlative,0.02
comp+superlative,0.06
conjunctions,0.44
subjunctions,0.16
relative clauses,0.34
participial clauses pres,0.0
participial clauses past,0.06
all participial clauses,0.06
negations,0.16
question words,0.04
question marks,0.0
subj/pred inversions,0.38
placeholder 'es',0.04
'brauchen' constr,0.0
'lassen' constr,0.02
'brauchen'+'lassen' constr,0.02
causal,58.5
concessive,5.7
conditional,90.52
consecutive,0.02
final,8.04
interrogative,3.12
modal,30.14
other,138.58
temporal,109.28
A1 features,7
A1 features summed,0.98
A2 features,9
A2 features summed,151.54000000000002
B1 features,7
B1 features summed,118.5
level features (all),48
level features (all) summed,43.04000000000004
