Feature,Value
words per sent,21.72
LIX,39.30747697974218
# words,1086
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.4396825396825397
adjectives,1.36
nouns,4.34
verbs,3.26
pronouns,4.76
particles,4.66
punctuation marks,3.32
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.22
aux verbs,0.56
full verbs,2.46
split verbs,0.16
nominative,1.18
accusative,1.48
dative,1.58
genitive,0.2
gen modifiers,0.16
prep with gen,0.0
all genitives,0.16
accusative obj,1.2
dative obj,0.34
genitive obj,0.0
prepositional obj,0.2
acc+dat obj,1.54
gen+prep obj,0.2
present forms,0.54
past forms,1.26
perfect forms,0.04
pqp forms,0.1
perfect+pqp forms,0.18
past aux forms,0.06
futur 1 forms,0.0
futur 2 forms,0.14
all futur forms,0.06
subj 1 forms,0.02
subj 2 forms,0.04
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.06
imperatives,0.02
passive voice,0.0
passive with agens,0.0
comparative,0.04
superlative,0.0
comp+superlative,0.04
conjunctions,0.5
subjunctions,0.24
relative clauses,0.38
participial clauses pres,0.0
participial clauses past,0.04
all participial clauses,0.04
negations,0.08
question words,0.06
question marks,0.0
subj/pred inversions,0.38
placeholder 'es',0.02
'brauchen' constr,0.0
'lassen' constr,0.04
'brauchen'+'lassen' constr,0.04
causal,54.38
concessive,5.38
conditional,84.56
consecutive,0.02
final,7.4
interrogative,3.0
modal,29.18
other,131.72
temporal,101.44
A1 features,8
A1 features summed,1.1400000000000001
A2 features,8
A2 features summed,140.96
B1 features,5
B1 features summed,110.22
level features (all),46
level features (all) summed,37.76000000000002
