Feature,Value
words per sent,22.84
LIX,43.50549912434326
# words,1142
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.4955223880597015
adjectives,1.86
nouns,4.94
verbs,3.3
pronouns,5.08
particles,4.58
punctuation marks,3.04
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.24
aux verbs,0.46
full verbs,2.6
split verbs,0.16
nominative,1.4
accusative,1.7
dative,1.32
genitive,0.48
gen modifiers,0.46
prep with gen,0.0
all genitives,0.46
accusative obj,1.12
dative obj,0.26
genitive obj,0.0
prepositional obj,0.38
acc+dat obj,1.38
gen+prep obj,0.38
present forms,0.5
past forms,1.38
perfect forms,0.02
pqp forms,0.12
perfect+pqp forms,0.28
past aux forms,0.02
futur 1 forms,0.0
futur 2 forms,0.14
all futur forms,0.02
subj 1 forms,0.02
subj 2 forms,0.0
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.02
imperatives,0.06
passive voice,0.0
passive with agens,0.0
comparative,0.04
superlative,0.04
comp+superlative,0.08
conjunctions,0.54
subjunctions,0.2
relative clauses,0.12
participial clauses pres,0.0
participial clauses past,0.06
all participial clauses,0.06
negations,0.24
question words,0.12
question marks,0.0
subj/pred inversions,0.3
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,56.54
concessive,5.48
conditional,87.88
consecutive,0.02
final,7.72
interrogative,3.08
modal,29.76
other,135.2
temporal,105.62
A1 features,8
A1 features summed,1.4000000000000001
A2 features,8
A2 features summed,146.96
B1 features,5
B1 features summed,114.32000000000001
level features (all),43
level features (all) summed,39.98000000000002
