1	Ach	ach	I	ITJ	_	0	root	_	_
2	,	,	$	$,	_	0	root	_	_
3	wenn	wenn	K	KOUS	_	10	konj	_	_
4	er	er	P	PPER	3|Sg|Masc|Nom	10	subj	461	461
5	heute	heute	A	ADV	_	9	adv	_	_
6	noch	noch	A	ADV	_	9	adv	_	_
7	solche	solche	A	PIDAT	Masc|_|Pl	8	det	_	_
8	Streiche	Streich	N	NN	Masc|_|Pl	9	obja	_	_
9	machen	machen	V	VVINF	_	10	aux	_	_
10	wollte	wollen	V	VMFIN	3|Sg|Past|_	0	root	_	_
11	wie	wie	K	KOKOM	_	9	kom	_	_
12	damals	damals	A	ADV	_	11	cj	_	_
13	,	,	$	$,	_	0	root	_	_
14	als	als	K	KOUS	_	20	konj	_	_
15	ihn	er	P	PPER	3|Sg|Masc|Acc	19	obja	461	461
16	nichts	nichts	P	PIS	_|Nom|Sg	20	subj	_	_
17	zum	zu	P	APPRART	Dat	19	objp	_	_
18	Weinen	Wein	N	NN	_|Dat|_	17	pn	774	774
19	bringen	bringen	V	VVINF	_	20	aux	_	_
20	konnte	können	V	VMFIN	3|Sg|Past|Ind	10	neb	_	_
21	,	,	$	$,	_	0	root	_	_
22	nicht	nicht	P	PTKNEG	_	23	adv	_	_
23	Vater	Vater	N	NN	Masc|Nom|Sg	0	root	_	_
24	und	und	K	KON	_	23	kon	_	_
25	Mutter	Mutter	N	NN	Fem|Nom|Sg	24	cj	770	770
26	und	und	K	KON	_	25	kon	_	_
27	der	die	A	ART	Def|Masc|Nom|Sg	28	det	142	142
28	Herr	Herr	N	NN	Masc|Nom|Sg	26	cj	142	142
29	Rektor	Rektor	N	NE	_|Nom|Sg	28	app	142	142
30	Schuster	Schuster	N	NE	_|Nom|Sg	29	app	142	142
31	am	am	P	PTKA	_	32	adv	_	_
32	wenigsten	wenigsten	A	ADJD	_	0	root	_	_
33	,	,	$	$,	_	0	root	_	_
34	hätten	haben	V	VAFIN	3|Pl|Past|Subj	0	root	_	_
35	sie	sie	P	PPER	3|Pl|_|Nom	34	subj	774	774
36	ihn	er	P	PPER	3|Sg|Masc|Acc	40	obja	461	461
