Feature,Value
words per sent,42.0
LIX,56.285714285714285
# words,420
# sents,10
discourse entities,0.1
avg entity frequency,0.0
vocabulary density,0.625
adjectives,3.0
nouns,5.0
verbs,5.9
pronouns,10.8
particles,11.6
punctuation marks,5.7
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.4
aux verbs,1.4
full verbs,3.9
split verbs,0.7
nominative,1.2
accusative,2.7
dative,2.1
genitive,0.1
gen modifiers,0.1
prep with gen,0.0
all genitives,0.1
accusative obj,2.0
dative obj,0.7
genitive obj,0.0
prepositional obj,0.4
acc+dat obj,2.7
gen+prep obj,0.4
present forms,0.8
past forms,2.5
perfect forms,0.0
pqp forms,0.2
perfect+pqp forms,0.8
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.2
all futur forms,0.0
subj 1 forms,0.1
subj 2 forms,0.1
subj 2 aux forms,0.1
ind speech,0.0
irrealis mode,0.0
all subj forms,0.3
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.2
superlative,0.1
comp+superlative,0.3
conjunctions,0.6
subjunctions,0.8
relative clauses,0.2
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.4
question words,0.2
question marks,0.0
subj/pred inversions,1.1
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,21.8
concessive,2.1
conditional,34.3
consecutive,0.0
final,2.1
interrogative,1.2
modal,13.6
other,47.0
temporal,35.7
A1 features,5
A1 features summed,2.3
A2 features,8
A2 features summed,60.1
B1 features,4
B1 features summed,39.2
level features (all),39
level features (all) summed,69.89999999999999
