Feature,Value
words per sent,61.1
LIX,85.97725040916531
# words,611
# sents,10
discourse entities,0.1
avg entity frequency,0.0
vocabulary density,0.6101190476190477
adjectives,4.7
nouns,10.2
verbs,9.4
pronouns,15.1
particles,14.1
punctuation marks,7.5
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.6
aux verbs,2.0
full verbs,6.8
split verbs,0.1
nominative,2.2
accusative,5.4
dative,3.9
genitive,0.8
gen modifiers,0.8
prep with gen,0.0
all genitives,0.8
accusative obj,4.8
dative obj,0.9
genitive obj,0.0
prepositional obj,0.4
acc+dat obj,5.7
gen+prep obj,0.4
present forms,0.1
past forms,2.7
perfect forms,0.0
pqp forms,1.0
perfect+pqp forms,1.7
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,1.0
all futur forms,0.0
subj 1 forms,0.0
subj 2 forms,0.1
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.1
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.2
superlative,0.1
comp+superlative,0.3
conjunctions,0.8
subjunctions,0.7
relative clauses,1.9
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.3
question words,0.4
question marks,0.0
subj/pred inversions,1.4
placeholder 'es',0.1
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,20.0
concessive,2.1
conditional,30.9
consecutive,0.0
final,1.8
interrogative,1.2
modal,12.5
other,43.3
temporal,33.9
A1 features,5
A1 features summed,2.2
A2 features,7
A2 features summed,55.89999999999999
B1 features,4
B1 features summed,39.099999999999994
level features (all),38
level features (all) summed,109.50000000000001
