Feature,Value
words per sent,33.0
LIX,50.57575757575758
# words,330
# sents,10
discourse entities,0.1
avg entity frequency,0.0
vocabulary density,0.5837837837837838
adjectives,1.3
nouns,6.9
verbs,4.9
pronouns,7.5
particles,8.1
punctuation marks,4.1
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.5
aux verbs,0.5
full verbs,3.9
split verbs,0.2
nominative,1.5
accusative,3.3
dative,2.1
genitive,0.2
gen modifiers,0.2
prep with gen,0.0
all genitives,0.2
accusative obj,2.3
dative obj,0.5
genitive obj,0.0
prepositional obj,0.4
acc+dat obj,2.8
gen+prep obj,0.4
present forms,0.2
past forms,2.3
perfect forms,0.0
pqp forms,0.1
perfect+pqp forms,0.3
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.1
all futur forms,0.0
subj 1 forms,0.2
subj 2 forms,0.0
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.2
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.1
superlative,0.3
comp+superlative,0.4
conjunctions,0.9
subjunctions,0.2
relative clauses,0.5
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.3
question words,0.2
question marks,0.0
subj/pred inversions,0.8
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,22.8
concessive,2.1
conditional,35.2
consecutive,0.0
final,2.3
interrogative,1.2
modal,13.6
other,47.8
temporal,36.1
A1 features,5
A1 features summed,2.1
A2 features,7
A2 features summed,61.50000000000001
B1 features,4
B1 features summed,39.9
level features (all),37
level features (all) summed,58.900000000000006
