Feature,Value
words per sent,48.5
LIX,69.53092783505154
# words,485
# sents,10
discourse entities,0.1
avg entity frequency,0.0
vocabulary density,0.5958188153310104
adjectives,3.8
nouns,7.8
verbs,8.1
pronouns,11.0
particles,9.8
punctuation marks,8.0
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.5
aux verbs,1.5
full verbs,5.8
split verbs,0.5
nominative,1.7
accusative,3.8
dative,2.0
genitive,0.6
gen modifiers,0.6
prep with gen,0.0
all genitives,0.6
accusative obj,3.1
dative obj,0.2
genitive obj,0.0
prepositional obj,0.3
acc+dat obj,3.3
gen+prep obj,0.3
present forms,0.5
past forms,3.0
perfect forms,0.0
pqp forms,0.5
perfect+pqp forms,0.8
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.5
all futur forms,0.0
subj 1 forms,0.1
subj 2 forms,0.0
subj 2 aux forms,0.1
ind speech,0.1
irrealis mode,0.0
all subj forms,0.2
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.1
superlative,0.2
comp+superlative,0.3
conjunctions,0.6
subjunctions,0.6
relative clauses,0.6
participial clauses pres,0.0
participial clauses past,0.2
all participial clauses,0.2
negations,0.4
question words,0.1
question marks,0.1
subj/pred inversions,0.8
placeholder 'es',0.1
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,21.3
concessive,2.1
conditional,33.0
consecutive,0.0
final,2.0
interrogative,1.2
modal,13.3
other,45.8
temporal,35.2
A1 features,6
A1 features summed,2.2
A2 features,8
A2 features summed,58.60000000000001
B1 features,4
B1 features summed,39.1
level features (all),43
level features (all) summed,83.39999999999992
