Feature,Value
words per sent,27.3
LIX,45.98131868131868
# words,273
# sents,10
discourse entities,0.1
avg entity frequency,0.0
vocabulary density,0.7317073170731707
adjectives,2.9
nouns,4.7
verbs,4.0
pronouns,5.8
particles,6.1
punctuation marks,3.7
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.0
aux verbs,0.9
full verbs,3.0
split verbs,0.3
nominative,1.7
accusative,1.5
dative,1.7
genitive,0.0
gen modifiers,0.0
prep with gen,0.0
all genitives,0.0
accusative obj,1.3
dative obj,0.3
genitive obj,0.0
prepositional obj,0.1
acc+dat obj,1.6
gen+prep obj,0.1
present forms,0.4
past forms,1.5
perfect forms,0.1
pqp forms,0.1
perfect+pqp forms,0.5
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.2
all futur forms,0.0
subj 1 forms,0.2
subj 2 forms,0.0
subj 2 aux forms,0.1
ind speech,0.0
irrealis mode,0.0
all subj forms,0.3
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.2
superlative,0.0
comp+superlative,0.2
conjunctions,0.4
subjunctions,0.4
relative clauses,0.2
participial clauses pres,0.0
participial clauses past,0.1
all participial clauses,0.1
negations,0.0
question words,0.0
question marks,0.0
subj/pred inversions,0.9
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,23.6
concessive,2.2
conditional,37.1
consecutive,0.0
final,2.4
interrogative,1.2
modal,13.7
other,50.2
temporal,37.3
A1 features,3
A1 features summed,0.7999999999999999
A2 features,7
A2 features summed,62.900000000000006
B1 features,4
B1 features summed,40.9
level features (all),34
level features (all) summed,45.600000000000016
