Feature,Value
words per sent,28.8
LIX,47.20277777777778
# words,288
# sents,10
discourse entities,0.1
avg entity frequency,0.0
vocabulary density,0.6369047619047619
adjectives,1.8
nouns,5.1
verbs,3.8
pronouns,6.8
particles,5.8
punctuation marks,5.4
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.1
aux verbs,0.8
full verbs,2.7
split verbs,0.1
nominative,1.0
accusative,1.6
dative,1.2
genitive,1.5
gen modifiers,0.6
prep with gen,0.3
all genitives,1.0
accusative obj,0.9
dative obj,0.3
genitive obj,0.1
prepositional obj,0.2
acc+dat obj,1.2
gen+prep obj,0.3
present forms,0.4
past forms,1.2
perfect forms,0.1
pqp forms,0.1
perfect+pqp forms,0.1
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.2
all futur forms,0.0
subj 1 forms,0.5
subj 2 forms,0.0
subj 2 aux forms,0.1
ind speech,0.0
irrealis mode,0.0
all subj forms,0.6
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.1
superlative,0.2
comp+superlative,0.3
conjunctions,0.0
subjunctions,0.1
relative clauses,0.1
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.7
question words,0.0
question marks,0.2
subj/pred inversions,1.0
placeholder 'es',0.1
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,15.8
concessive,1.5
conditional,24.0
consecutive,0.0
final,1.5
interrogative,0.9
modal,10.0
other,31.4
temporal,23.4
A1 features,5
A1 features summed,1.2
A2 features,8
A2 features summed,42.300000000000004
B1 features,5
B1 features summed,26.0
level features (all),41
level features (all) summed,48.70000000000003
