Feature,Value
words per sent,26.7
LIX,37.56142322097378
# words,267
# sents,10
discourse entities,0.1
avg entity frequency,0.0
vocabulary density,0.5961538461538461
adjectives,1.1
nouns,4.4
verbs,3.9
pronouns,6.1
particles,6.0
punctuation marks,5.2
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.3
aux verbs,0.8
full verbs,2.7
split verbs,0.4
nominative,0.9
accusative,2.0
dative,1.9
genitive,0.1
gen modifiers,0.1
prep with gen,0.0
all genitives,0.1
accusative obj,1.4
dative obj,0.4
genitive obj,0.0
prepositional obj,0.4
acc+dat obj,1.8
gen+prep obj,0.4
present forms,0.7
past forms,1.6
perfect forms,0.1
pqp forms,0.1
perfect+pqp forms,0.1
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.2
all futur forms,0.0
subj 1 forms,0.0
subj 2 forms,0.0
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.0
imperatives,0.1
passive voice,0.0
passive with agens,0.0
comparative,0.1
superlative,0.0
comp+superlative,0.1
conjunctions,0.4
subjunctions,0.0
relative clauses,0.0
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.2
question words,0.1
question marks,0.1
subj/pred inversions,1.1
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,13.5
concessive,1.2
conditional,20.4
consecutive,0.0
final,1.4
interrogative,0.7
modal,8.4
other,26.1
temporal,18.7
A1 features,8
A1 features summed,1.7000000000000004
A2 features,7
A2 features summed,36.5
B1 features,3
B1 features summed,20.599999999999998
level features (all),35
level features (all) summed,45.40000000000001
