Feature,Value
words per sent,30.2
LIX,46.425165562913904
# words,302
# sents,10
discourse entities,0.1
avg entity frequency,0.0
vocabulary density,0.7077922077922078
adjectives,2.7
nouns,5.2
verbs,3.9
pronouns,8.3
particles,7.2
punctuation marks,2.8
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.2
aux verbs,0.7
full verbs,3.0
split verbs,0.2
nominative,1.2
accusative,1.7
dative,2.1
genitive,0.5
gen modifiers,0.4
prep with gen,0.0
all genitives,0.4
accusative obj,1.3
dative obj,0.2
genitive obj,0.0
prepositional obj,0.3
acc+dat obj,1.5
gen+prep obj,0.3
present forms,0.1
past forms,2.2
perfect forms,0.1
pqp forms,0.1
perfect+pqp forms,0.5
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.2
all futur forms,0.0
subj 1 forms,0.0
subj 2 forms,0.0
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.0
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.1
superlative,0.0
comp+superlative,0.1
conjunctions,0.5
subjunctions,0.3
relative clauses,0.2
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.1
question words,0.4
question marks,0.0
subj/pred inversions,0.9
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,10.2
concessive,0.6
conditional,15.1
consecutive,0.0
final,0.9
interrogative,0.7
modal,5.6
other,18.4
temporal,11.7
A1 features,6
A1 features summed,1.5
A2 features,7
A2 features summed,28.5
B1 features,4
B1 features summed,13.2
level features (all),35
level features (all) summed,49.90000000000001
