Feature,Value
words per sent,34.1
LIX,44.95043988269795
# words,341
# sents,10
discourse entities,0.1
avg entity frequency,0.0
vocabulary density,0.5659340659340659
adjectives,1.4
nouns,5.4
verbs,5.2
pronouns,8.6
particles,7.5
punctuation marks,6.0
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.0
aux verbs,2.0
full verbs,2.9
split verbs,0.2
nominative,1.3
accusative,2.1
dative,1.6
genitive,0.7
gen modifiers,0.3
prep with gen,0.3
all genitives,0.6
accusative obj,1.7
dative obj,0.3
genitive obj,0.0
prepositional obj,0.5
acc+dat obj,2.0
gen+prep obj,0.5
present forms,1.4
past forms,0.9
perfect forms,0.5
pqp forms,0.3
perfect+pqp forms,0.5
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.8
all futur forms,0.0
subj 1 forms,0.1
subj 2 forms,0.0
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.1
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.1
superlative,0.0
comp+superlative,0.1
conjunctions,0.5
subjunctions,0.2
relative clauses,0.6
participial clauses pres,0.0
participial clauses past,0.1
all participial clauses,0.1
negations,0.5
question words,0.1
question marks,0.0
subj/pred inversions,0.8
placeholder 'es',0.1
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,14.1
concessive,1.4
conditional,21.6
consecutive,0.0
final,1.4
interrogative,0.8
modal,8.7
other,27.5
temporal,19.9
A1 features,5
A1 features summed,1.8
A2 features,7
A2 features summed,37.8
B1 features,4
B1 features summed,22.7
level features (all),40
level features (all) summed,58.900000000000006
