Feature,Value
words per sent,33.4
LIX,52.861077844311374
# words,334
# sents,10
discourse entities,0.1
avg entity frequency,0.0
vocabulary density,0.6968085106382979
adjectives,3.4
nouns,4.7
verbs,3.9
pronouns,7.4
particles,8.5
punctuation marks,5.5
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.2
aux verbs,0.3
full verbs,3.4
split verbs,0.5
nominative,1.7
accusative,1.9
dative,1.4
genitive,0.4
gen modifiers,0.1
prep with gen,0.2
all genitives,0.3
accusative obj,1.5
dative obj,0.5
genitive obj,0.0
prepositional obj,0.4
acc+dat obj,2.0
gen+prep obj,0.4
present forms,0.3
past forms,2.4
perfect forms,0.0
pqp forms,0.0
perfect+pqp forms,0.3
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.0
all futur forms,0.0
subj 1 forms,0.0
subj 2 forms,0.1
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.1
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.1
superlative,0.2
comp+superlative,0.3
conjunctions,0.0
subjunctions,0.2
relative clauses,0.1
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.4
question words,0.1
question marks,0.1
subj/pred inversions,1.0
placeholder 'es',0.1
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,33.7
concessive,3.1
conditional,58.0
consecutive,0.0
final,5.6
interrogative,1.7
modal,15.9
other,87.8
temporal,62.9
A1 features,5
A1 features summed,1.3
A2 features,7
A2 features summed,95.19999999999999
B1 features,4
B1 features summed,67.8
level features (all),37
level features (all) summed,54.4
