Feature,Value
words per sent,17.7
LIX,32.954237288135594
# words,177
# sents,10
discourse entities,0.1
avg entity frequency,0.0
vocabulary density,0.6293103448275862
adjectives,2.2
nouns,2.4
verbs,2.2
pronouns,3.4
particles,3.3
punctuation marks,3.9
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.1
aux verbs,0.7
full verbs,1.4
split verbs,0.2
nominative,0.5
accusative,0.7
dative,1.0
genitive,0.0
gen modifiers,0.0
prep with gen,0.0
all genitives,0.0
accusative obj,0.6
dative obj,0.3
genitive obj,0.0
prepositional obj,0.0
acc+dat obj,0.9
gen+prep obj,0.0
present forms,0.0
past forms,1.0
perfect forms,0.0
pqp forms,0.1
perfect+pqp forms,0.5
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.1
all futur forms,0.0
subj 1 forms,0.0
subj 2 forms,0.0
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.0
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.1
superlative,0.0
comp+superlative,0.1
conjunctions,0.3
subjunctions,0.0
relative clauses,0.0
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.1
question words,0.0
question marks,0.0
subj/pred inversions,0.8
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,40.2
concessive,3.5
conditional,68.1
consecutive,0.0
final,7.3
interrogative,2.1
modal,18.7
other,101.3
temporal,83.2
A1 features,4
A1 features summed,0.7000000000000001
A2 features,5
A2 features summed,109.69999999999999
B1 features,3
B1 features summed,88.8
level features (all),25
level features (all) summed,26.900000000000006
