Feature,Value
words per sent,32.9
LIX,57.824012158054714
# words,329
# sents,10
discourse entities,0.1
avg entity frequency,0.0
vocabulary density,0.7112299465240641
adjectives,3.4
nouns,5.2
verbs,3.8
pronouns,7.7
particles,7.9
punctuation marks,4.6
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.0
aux verbs,0.4
full verbs,3.2
split verbs,0.3
nominative,1.2
accusative,2.0
dative,1.5
genitive,0.6
gen modifiers,0.6
prep with gen,0.0
all genitives,0.6
accusative obj,1.4
dative obj,0.5
genitive obj,0.0
prepositional obj,0.1
acc+dat obj,1.9
gen+prep obj,0.1
present forms,0.2
past forms,2.1
perfect forms,0.0
pqp forms,0.2
perfect+pqp forms,0.2
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.2
all futur forms,0.0
subj 1 forms,0.0
subj 2 forms,0.0
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.0
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.2
superlative,0.1
comp+superlative,0.3
conjunctions,0.5
subjunctions,0.0
relative clauses,0.3
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.0
question words,0.1
question marks,0.0
subj/pred inversions,0.6
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,37.2
concessive,3.2
conditional,63.8
consecutive,0.0
final,6.6
interrogative,2.0
modal,17.0
other,95.1
temporal,73.1
A1 features,3
A1 features summed,0.9
A2 features,7
A2 features summed,104.5
B1 features,4
B1 features summed,78.6
level features (all),32
level features (all) summed,52.00000000000002
