Feature,Value
words per sent,23.2
LIX,46.47586206896551
# words,232
# sents,10
discourse entities,0.1
avg entity frequency,0.0
vocabulary density,0.6222222222222222
adjectives,1.7
nouns,3.4
verbs,3.8
pronouns,5.5
particles,5.4
punctuation marks,3.4
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.3
aux verbs,0.6
full verbs,2.9
split verbs,0.4
nominative,0.6
accusative,1.4
dative,1.5
genitive,0.1
gen modifiers,0.1
prep with gen,0.0
all genitives,0.1
accusative obj,1.1
dative obj,0.5
genitive obj,0.0
prepositional obj,0.1
acc+dat obj,1.6
gen+prep obj,0.1
present forms,0.1
past forms,2.1
perfect forms,0.0
pqp forms,0.0
perfect+pqp forms,0.2
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.0
all futur forms,0.0
subj 1 forms,0.0
subj 2 forms,0.2
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.2
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.1
superlative,0.0
comp+superlative,0.1
conjunctions,0.4
subjunctions,0.1
relative clauses,0.0
participial clauses pres,0.1
participial clauses past,0.0
all participial clauses,0.1
negations,0.5
question words,0.1
question marks,0.1
subj/pred inversions,1.1
placeholder 'es',0.1
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,40.0
concessive,3.4
conditional,67.5
consecutive,0.0
final,7.3
interrogative,2.1
modal,18.5
other,100.7
temporal,81.8
A1 features,6
A1 features summed,1.8
A2 features,7
A2 features summed,110.39999999999999
B1 features,3
B1 features summed,87.3
level features (all),37
level features (all) summed,40.200000000000024
