Feature,Value
words per sent,23.7
LIX,55.345569620253166
# words,237
# sents,10
discourse entities,0.1
avg entity frequency,0.0
vocabulary density,0.6883116883116883
adjectives,2.6
nouns,4.9
verbs,3.2
pronouns,4.3
particles,5.7
punctuation marks,3.0
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.2
aux verbs,0.7
full verbs,2.2
split verbs,0.1
nominative,1.2
accusative,1.6
dative,0.6
genitive,0.8
gen modifiers,0.6
prep with gen,0.0
all genitives,0.6
accusative obj,1.0
dative obj,0.2
genitive obj,0.0
prepositional obj,0.3
acc+dat obj,1.2
gen+prep obj,0.3
present forms,0.8
past forms,0.7
perfect forms,0.0
pqp forms,0.0
perfect+pqp forms,0.1
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.0
all futur forms,0.0
subj 1 forms,0.0
subj 2 forms,0.1
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.1
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.4
superlative,0.0
comp+superlative,0.4
conjunctions,0.1
subjunctions,0.4
relative clauses,0.1
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.2
question words,0.2
question marks,0.1
subj/pred inversions,0.2
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,202.3
concessive,24.2
conditional,362.0
consecutive,7.8
final,28.0
interrogative,12.0
modal,81.4
other,414.5
temporal,343.5
A1 features,6
A1 features summed,0.8999999999999999
A2 features,8
A2 features summed,574.3
B1 features,5
B1 features summed,387.6
level features (all),35
level features (all) summed,39.20000000000002
