Feature,Value
words per sent,25.7
LIX,45.155252918287935
# words,257
# sents,10
discourse entities,0.1
avg entity frequency,0.0
vocabulary density,0.5683453237410072
adjectives,1.9
nouns,4.1
verbs,3.4
pronouns,5.9
particles,6.7
punctuation marks,3.3
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.2
aux verbs,1.1
full verbs,1.8
split verbs,0.2
nominative,1.3
accusative,1.3
dative,1.7
genitive,0.5
gen modifiers,0.4
prep with gen,0.0
all genitives,0.4
accusative obj,1.1
dative obj,0.4
genitive obj,0.0
prepositional obj,0.2
acc+dat obj,1.5
gen+prep obj,0.2
present forms,1.2
past forms,0.8
perfect forms,0.1
pqp forms,0.1
perfect+pqp forms,0.1
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.2
all futur forms,0.0
subj 1 forms,0.0
subj 2 forms,0.0
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.0
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.1
superlative,0.0
comp+superlative,0.1
conjunctions,0.2
subjunctions,0.0
relative clauses,0.3
participial clauses pres,0.0
participial clauses past,0.2
all participial clauses,0.2
negations,0.4
question words,0.1
question marks,0.0
subj/pred inversions,0.8
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,203.8
concessive,24.5
conditional,366.1
consecutive,8.0
final,28.1
interrogative,12.1
modal,81.6
other,419.9
temporal,345.9
A1 features,6
A1 features summed,1.2
A2 features,8
A2 features summed,579.8000000000001
B1 features,5
B1 features summed,390.8
level features (all),36
level features (all) summed,42.50000000000002
