Feature,Value
words per sent,14.5
LIX,36.56896551724138
# words,145
# sents,10
discourse entities,0.1
avg entity frequency,0.0
vocabulary density,0.7857142857142857
adjectives,1.7
nouns,2.9
verbs,1.7
pronouns,2.8
particles,3.8
punctuation marks,1.5
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.0
aux verbs,0.4
full verbs,1.2
split verbs,0.3
nominative,1.2
accusative,0.7
dative,0.8
genitive,0.4
gen modifiers,0.3
prep with gen,0.0
all genitives,0.3
accusative obj,0.7
dative obj,0.0
genitive obj,0.0
prepositional obj,0.2
acc+dat obj,0.7
gen+prep obj,0.2
present forms,0.0
past forms,1.1
perfect forms,0.0
pqp forms,0.0
perfect+pqp forms,0.2
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.0
all futur forms,0.0
subj 1 forms,0.0
subj 2 forms,0.0
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.0
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.1
superlative,0.0
comp+superlative,0.1
conjunctions,0.3
subjunctions,0.1
relative clauses,0.1
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.0
question words,0.0
question marks,0.0
subj/pred inversions,0.4
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,202.8
concessive,24.3
conditional,362.9
consecutive,7.9
final,28.0
interrogative,12.0
modal,81.4
other,416.2
temporal,344.8
A1 features,2
A1 features summed,0.6
A2 features,7
A2 features summed,575.3
B1 features,5
B1 features summed,389.1
level features (all),27
level features (all) summed,24.2
