Feature,Value
words per sent,31.8
LIX,44.06415094339623
# words,318
# sents,10
discourse entities,0.1
avg entity frequency,0.0
vocabulary density,0.625
adjectives,1.8
nouns,4.2
verbs,5.5
pronouns,8.5
particles,6.5
punctuation marks,5.1
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.7
aux verbs,0.8
full verbs,4.0
split verbs,0.2
nominative,1.2
accusative,2.4
dative,1.1
genitive,0.2
gen modifiers,0.2
prep with gen,0.0
all genitives,0.2
accusative obj,2.2
dative obj,0.6
genitive obj,0.0
prepositional obj,0.2
acc+dat obj,2.8
gen+prep obj,0.2
present forms,0.3
past forms,2.8
perfect forms,0.2
pqp forms,0.1
perfect+pqp forms,0.3
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.3
all futur forms,0.0
subj 1 forms,0.1
subj 2 forms,0.2
subj 2 aux forms,0.1
ind speech,0.1
irrealis mode,0.0
all subj forms,0.4
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.3
superlative,0.0
comp+superlative,0.3
conjunctions,0.4
subjunctions,0.2
relative clauses,0.6
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.1
question words,0.3
question marks,0.0
subj/pred inversions,0.7
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,63.6
concessive,5.5
conditional,115.9
consecutive,0.0
final,10.6
interrogative,3.0
modal,32.8
other,154.0
temporal,126.7
A1 features,6
A1 features summed,1.9
A2 features,8
A2 features summed,183.7
B1 features,4
B1 features summed,135.79999999999998
level features (all),40
level features (all) summed,56.40000000000002
