Feature,Value
words per sent,46.9
LIX,61.61215351812366
# words,469
# sents,10
discourse entities,0.1
avg entity frequency,0.0
vocabulary density,0.6106194690265486
adjectives,2.6
nouns,6.6
verbs,7.1
pronouns,10.9
particles,13.2
punctuation marks,6.4
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.4
aux verbs,3.1
full verbs,3.5
split verbs,0.1
nominative,2.2
accusative,2.4
dative,2.7
genitive,0.2
gen modifiers,0.0
prep with gen,0.1
all genitives,0.1
accusative obj,2.3
dative obj,0.3
genitive obj,0.0
prepositional obj,0.1
acc+dat obj,2.6
gen+prep obj,0.1
present forms,1.1
past forms,0.8
perfect forms,0.0
pqp forms,0.1
perfect+pqp forms,0.3
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.1
all futur forms,0.0
subj 1 forms,1.6
subj 2 forms,0.3
subj 2 aux forms,1.0
ind speech,0.0
irrealis mode,0.0
all subj forms,2.9
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.3
superlative,0.1
comp+superlative,0.4
conjunctions,1.1
subjunctions,0.6
relative clauses,0.2
participial clauses pres,0.0
participial clauses past,0.1
all participial clauses,0.1
negations,1.7
question words,0.6
question marks,0.0
subj/pred inversions,0.7
placeholder 'es',0.2
'brauchen' constr,0.0
'lassen' constr,0.1
'brauchen'+'lassen' constr,0.1
causal,65.3
concessive,5.8
conditional,126.3
consecutive,0.0
final,11.1
interrogative,3.2
modal,33.7
other,159.1
temporal,130.2
A1 features,5
A1 features summed,3.9
A2 features,7
A2 features summed,194.1
B1 features,4
B1 features summed,139.39999999999998
level features (all),44
level features (all) summed,81.49999999999993
