Feature,Value
words per sent,37.9
LIX,53.20343007915567
# words,379
# sents,10
discourse entities,0.1
avg entity frequency,0.0
vocabulary density,0.5817307692307693
adjectives,3.0
nouns,7.9
verbs,4.5
pronouns,8.6
particles,9.2
punctuation marks,4.7
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.0
aux verbs,0.6
full verbs,3.9
split verbs,0.6
nominative,2.3
accusative,2.4
dative,1.7
genitive,0.9
gen modifiers,0.4
prep with gen,0.3
all genitives,0.7
accusative obj,1.6
dative obj,0.2
genitive obj,0.0
prepositional obj,0.4
acc+dat obj,1.8
gen+prep obj,0.4
present forms,0.8
past forms,2.6
perfect forms,0.0
pqp forms,0.1
perfect+pqp forms,0.4
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.1
all futur forms,0.0
subj 1 forms,0.1
subj 2 forms,0.0
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.1
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.1
superlative,0.0
comp+superlative,0.1
conjunctions,0.6
subjunctions,0.2
relative clauses,0.1
participial clauses pres,0.0
participial clauses past,0.1
all participial clauses,0.1
negations,0.0
question words,0.3
question marks,0.0
subj/pred inversions,2.0
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,64.7
concessive,5.7
conditional,123.2
consecutive,0.0
final,11.1
interrogative,3.1
modal,33.3
other,157.3
temporal,129.7
A1 features,3
A1 features summed,1.5
A2 features,7
A2 features summed,191.6
B1 features,4
B1 features summed,138.6
level features (all),37
level features (all) summed,63.90000000000001
