Feature,Value
words per sent,27.9
LIX,43.67060931899641
# words,279
# sents,10
discourse entities,0.1
avg entity frequency,0.0
vocabulary density,0.6493506493506493
adjectives,2.7
nouns,4.2
verbs,4.4
pronouns,5.7
particles,7.3
punctuation marks,3.6
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.1
aux verbs,1.1
full verbs,3.1
split verbs,0.1
nominative,1.3
accusative,1.8
dative,1.1
genitive,0.2
gen modifiers,0.1
prep with gen,0.0
all genitives,0.1
accusative obj,1.7
dative obj,0.1
genitive obj,0.0
prepositional obj,0.3
acc+dat obj,1.8
gen+prep obj,0.3
present forms,0.0
past forms,1.1
perfect forms,0.0
pqp forms,0.4
perfect+pqp forms,0.8
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.4
all futur forms,0.0
subj 1 forms,0.3
subj 2 forms,0.0
subj 2 aux forms,0.1
ind speech,0.0
irrealis mode,0.0
all subj forms,0.4
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.2
superlative,0.1
comp+superlative,0.3
conjunctions,0.8
subjunctions,0.0
relative clauses,0.1
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.7
question words,0.1
question marks,0.0
subj/pred inversions,1.1
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,63.5
concessive,5.5
conditional,110.7
consecutive,0.0
final,10.4
interrogative,2.9
modal,32.2
other,151.6
temporal,124.1
A1 features,5
A1 features summed,1.8
A2 features,8
A2 features summed,176.1
B1 features,4
B1 features summed,132.6
level features (all),36
level features (all) summed,48.0
