Feature,Value
words per sent,27.5
LIX,43.86363636363636
# words,275
# sents,10
discourse entities,0.1
avg entity frequency,0.0
vocabulary density,0.6549295774647887
adjectives,1.8
nouns,3.9
verbs,5.5
pronouns,6.0
particles,5.9
punctuation marks,4.4
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.4
aux verbs,1.7
full verbs,3.3
split verbs,0.2
nominative,1.8
accusative,1.0
dative,1.1
genitive,0.1
gen modifiers,0.1
prep with gen,0.0
all genitives,0.1
accusative obj,0.8
dative obj,0.2
genitive obj,0.0
prepositional obj,0.3
acc+dat obj,1.0
gen+prep obj,0.3
present forms,0.8
past forms,0.3
perfect forms,0.0
pqp forms,0.1
perfect+pqp forms,0.2
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.1
all futur forms,0.0
subj 1 forms,1.4
subj 2 forms,0.1
subj 2 aux forms,0.6
ind speech,0.0
irrealis mode,0.1
all subj forms,2.1
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.3
superlative,0.0
comp+superlative,0.3
conjunctions,0.1
subjunctions,0.3
relative clauses,0.2
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.4
question words,0.3
question marks,0.0
subj/pred inversions,1.2
placeholder 'es',0.2
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,62.8
concessive,5.5
conditional,109.0
consecutive,0.0
final,10.2
interrogative,2.9
modal,32.1
other,150.1
temporal,123.1
A1 features,5
A1 features summed,1.4
A2 features,8
A2 features summed,173.6
B1 features,4
B1 features summed,131.7
level features (all),40
level features (all) summed,49.0
