Feature,Value
words per sent,13.6
LIX,38.6
# words,68
# sents,5
discourse entities,0.4
avg entity frequency,3.0
vocabulary density,0.7045454545454546
adjectives,1.0
nouns,2.4
verbs,2.6
pronouns,2.8
particles,3.0
punctuation marks,1.8
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.4
aux verbs,1.0
full verbs,1.0
split verbs,0.0
nominative,0.4
accusative,0.6
dative,0.6
genitive,0.0
gen modifiers,0.0
prep with gen,0.0
all genitives,0.0
accusative obj,0.6
dative obj,0.0
genitive obj,0.0
prepositional obj,0.0
acc+dat obj,0.6
gen+prep obj,0.0
present forms,1.0
past forms,0.0
perfect forms,0.4
pqp forms,0.0
perfect+pqp forms,0.0
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.4
all futur forms,0.0
subj 1 forms,0.0
subj 2 forms,0.2
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.2
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.2
superlative,0.0
comp+superlative,0.2
conjunctions,0.2
subjunctions,0.0
relative clauses,0.0
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.0
question words,0.0
question marks,0.0
subj/pred inversions,0.6
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,7.8
concessive,1.4
conditional,7.4
consecutive,3.0
final,0.6
interrogative,0.2
modal,0.2
other,13.4
temporal,1.6
A1 features,3
A1 features summed,1.0
A2 features,4
A2 features summed,18.4
B1 features,4
B1 features summed,6.199999999999999
level features (all),23
level features (all) summed,22.2
