Feature,Value
words per sent,36.26
LIX,54.46187534473249
# words,1813
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.4841802492809204
adjectives,2.94
nouns,5.66
verbs,5.7
pronouns,8.54
particles,7.66
punctuation marks,5.72
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.34
aux verbs,1.18
full verbs,4.08
split verbs,0.44
nominative,1.6
accusative,2.14
dative,2.12
genitive,0.28
gen modifiers,0.28
prep with gen,0.0
all genitives,0.28
accusative obj,1.62
dative obj,0.44
genitive obj,0.0
prepositional obj,0.22
acc+dat obj,2.06
gen+prep obj,0.22
present forms,1.42
past forms,1.38
perfect forms,0.38
pqp forms,0.16
perfect+pqp forms,0.24
past aux forms,0.02
futur 1 forms,0.0
futur 2 forms,0.54
all futur forms,0.02
subj 1 forms,0.14
subj 2 forms,0.04
subj 2 aux forms,0.08
ind speech,0.0
irrealis mode,0.0
all subj forms,0.26
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.04
superlative,0.08
comp+superlative,0.12
conjunctions,0.74
subjunctions,0.1
relative clauses,0.3
participial clauses pres,0.0
participial clauses past,0.06
all participial clauses,0.06
negations,0.12
question words,0.3
question marks,0.02
subj/pred inversions,0.92
placeholder 'es',0.06
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,19.08
concessive,2.1
conditional,27.62
consecutive,0.02
final,1.6
interrogative,1.28
modal,13.56
other,39.24
temporal,30.38
A1 features,8
A1 features summed,2.3600000000000003
A2 features,9
A2 features summed,49.160000000000004
B1 features,5
B1 features summed,34.08
level features (all),46
level features (all) summed,61.120000000000005
