Feature,Value
words per sent,31.08
LIX,50.449369369369364
# words,1554
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.48501664816870144
adjectives,2.4
nouns,4.96
verbs,5.16
pronouns,7.42
particles,5.9
punctuation marks,5.24
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.26
aux verbs,1.32
full verbs,3.48
split verbs,0.34
nominative,1.38
accusative,2.16
dative,1.36
genitive,0.42
gen modifiers,0.4
prep with gen,0.0
all genitives,0.42
accusative obj,1.72
dative obj,0.5
genitive obj,0.02
prepositional obj,0.22
acc+dat obj,2.22
gen+prep obj,0.24
present forms,0.5
past forms,1.6
perfect forms,0.12
pqp forms,0.22
perfect+pqp forms,0.54
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.34
all futur forms,0.0
subj 1 forms,0.24
subj 2 forms,0.04
subj 2 aux forms,0.14
ind speech,0.04
irrealis mode,0.02
all subj forms,0.42
imperatives,0.0
passive voice,0.02
passive with agens,0.0
comparative,0.1
superlative,0.12
comp+superlative,0.22
conjunctions,0.44
subjunctions,0.2
relative clauses,0.3
participial clauses pres,0.0
participial clauses past,0.04
all participial clauses,0.04
negations,0.24
question words,0.16
question marks,0.08
subj/pred inversions,0.76
placeholder 'es',0.02
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,20.58
concessive,2.18
conditional,30.16
consecutive,0.02
final,1.88
interrogative,1.36
modal,14.04
other,42.98
temporal,32.12
A1 features,7
A1 features summed,1.6400000000000001
A2 features,9
A2 features summed,53.72
B1 features,7
B1 features summed,36.019999999999996
level features (all),48
level features (all) summed,54.5
