Feature,Value
words per sent,13.42
LIX,31.00569299552906
# words,671
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.5286458333333334
adjectives,1.22
nouns,2.12
verbs,1.98
pronouns,2.7
particles,3.4
punctuation marks,2.0
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.2
aux verbs,0.6
full verbs,1.2
split verbs,0.14
nominative,0.44
accusative,0.72
dative,0.76
genitive,0.36
gen modifiers,0.2
prep with gen,0.0
all genitives,0.2
accusative obj,0.62
dative obj,0.26
genitive obj,0.0
prepositional obj,0.12
acc+dat obj,0.88
gen+prep obj,0.12
present forms,1.06
past forms,0.02
perfect forms,0.14
pqp forms,0.02
perfect+pqp forms,0.06
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.16
all futur forms,0.0
subj 1 forms,0.02
subj 2 forms,0.0
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.02
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.04
superlative,0.02
comp+superlative,0.06
conjunctions,0.2
subjunctions,0.02
relative clauses,0.34
participial clauses pres,0.0
participial clauses past,0.02
all participial clauses,0.02
negations,0.14
question words,0.06
question marks,0.0
subj/pred inversions,0.3
placeholder 'es',0.06
'brauchen' constr,0.04
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.04
causal,20.76
concessive,2.18
conditional,30.6
consecutive,0.02
final,1.92
interrogative,1.38
modal,14.08
other,43.5
temporal,32.32
A1 features,6
A1 features summed,0.88
A2 features,8
A2 features summed,52.02000000000001
B1 features,5
B1 features summed,36.24
level features (all),43
level features (all) summed,23.09999999999999
