Feature,Value
words per sent,17.86
LIX,35.32920492721165
# words,893
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.4935064935064935
adjectives,1.06
nouns,3.0
verbs,3.28
pronouns,4.5
particles,2.6
punctuation marks,3.42
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.44
aux verbs,0.64
full verbs,1.96
split verbs,0.06
nominative,1.02
accusative,1.28
dative,0.66
genitive,0.3
gen modifiers,0.3
prep with gen,0.0
all genitives,0.3
accusative obj,1.1
dative obj,0.24
genitive obj,0.0
prepositional obj,0.12
acc+dat obj,1.34
gen+prep obj,0.12
present forms,1.1
past forms,0.52
perfect forms,0.04
pqp forms,0.02
perfect+pqp forms,0.04
past aux forms,0.1
futur 1 forms,0.0
futur 2 forms,0.06
all futur forms,0.1
subj 1 forms,0.1
subj 2 forms,0.06
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.16
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.06
superlative,0.02
comp+superlative,0.08
conjunctions,0.2
subjunctions,0.04
relative clauses,0.32
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.14
question words,0.14
question marks,0.2
subj/pred inversions,0.46
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,19.3
concessive,2.12
conditional,27.96
consecutive,0.02
final,1.64
interrogative,1.28
modal,13.58
other,39.8
temporal,30.68
A1 features,8
A1 features summed,1.32
A2 features,8
A2 features summed,48.52
B1 features,5
B1 features summed,34.42
level features (all),42
level features (all) summed,31.700000000000003
