Feature,Value
words per sent,54.82
LIX,57.11843122947829
# words,2741
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.09034267912772585
adjectives,1.0
nouns,7.16
verbs,0.9
pronouns,2.06
particles,27.82
punctuation marks,7.7
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.0
aux verbs,0.16
full verbs,0.66
split verbs,0.0
nominative,1.58
accusative,0.48
dative,0.7
genitive,1.46
gen modifiers,0.2
prep with gen,0.02
all genitives,0.22
accusative obj,0.42
dative obj,0.24
genitive obj,0.0
prepositional obj,0.0
acc+dat obj,0.66
gen+prep obj,0.0
present forms,0.44
past forms,0.18
perfect forms,0.0
pqp forms,0.0
perfect+pqp forms,0.08
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.0
all futur forms,0.0
subj 1 forms,0.0
subj 2 forms,0.0
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.0
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.1
superlative,0.02
comp+superlative,0.12
conjunctions,0.0
subjunctions,0.0
relative clauses,0.0
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.16
question words,0.1
question marks,0.0
subj/pred inversions,0.36
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,21.94
concessive,2.18
conditional,32.04
consecutive,0.02
final,2.06
interrogative,1.44
modal,14.32
other,45.08
temporal,33.08
A1 features,2
A1 features summed,0.26
A2 features,7
A2 features summed,54.720000000000006
B1 features,4
B1 features summed,36.72
level features (all),27
level features (all) summed,54.99999999999999
