Feature,Value
words per sent,30.46
LIX,53.30963887065003
# words,1523
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.5390713476783692
adjectives,3.08
nouns,4.62
verbs,4.76
pronouns,6.56
particles,6.9
punctuation marks,4.44
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.26
aux verbs,1.02
full verbs,3.46
split verbs,0.46
nominative,1.72
accusative,1.94
dative,1.32
genitive,0.16
gen modifiers,0.1
prep with gen,0.0
all genitives,0.12
accusative obj,1.5
dative obj,0.32
genitive obj,0.02
prepositional obj,0.24
acc+dat obj,1.82
gen+prep obj,0.26
present forms,0.56
past forms,2.0
perfect forms,0.16
pqp forms,0.16
perfect+pqp forms,0.34
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.32
all futur forms,0.0
subj 1 forms,0.1
subj 2 forms,0.0
subj 2 aux forms,0.04
ind speech,0.0
irrealis mode,0.0
all subj forms,0.14
imperatives,0.0
passive voice,0.02
passive with agens,0.0
comparative,0.22
superlative,0.06
comp+superlative,0.28
conjunctions,0.74
subjunctions,0.2
relative clauses,0.58
participial clauses pres,0.0
participial clauses past,0.04
all participial clauses,0.04
negations,0.16
question words,0.22
question marks,0.12
subj/pred inversions,0.86
placeholder 'es',0.02
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,18.24
concessive,2.1
conditional,26.3
consecutive,0.02
final,1.5
interrogative,1.24
modal,13.44
other,37.66
temporal,29.74
A1 features,7
A1 features summed,2.12
A2 features,9
A2 features summed,47.480000000000004
B1 features,7
B1 features summed,33.72
level features (all),45
level features (all) summed,52.46
