Feature,Value
words per sent,23.2
LIX,40.44137931034483
# words,116
# sents,5
discourse entities,0.8
avg entity frequency,2.0
vocabulary density,0.7333333333333333
adjectives,1.2
nouns,3.6
verbs,4.2
pronouns,5.8
particles,6.2
punctuation marks,2.2
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.2
aux verbs,1.4
full verbs,2.2
split verbs,0.0
nominative,0.6
accusative,2.4
dative,1.4
genitive,0.0
gen modifiers,0.0
prep with gen,0.0
all genitives,0.0
accusative obj,2.0
dative obj,0.0
genitive obj,0.0
prepositional obj,0.2
acc+dat obj,2.0
gen+prep obj,0.2
present forms,1.0
past forms,0.2
perfect forms,0.6
pqp forms,0.0
perfect+pqp forms,0.0
past aux forms,0.4
futur 1 forms,0.0
futur 2 forms,0.6
all futur forms,0.4
subj 1 forms,0.0
subj 2 forms,0.0
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.0
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.2
superlative,0.0
comp+superlative,0.2
conjunctions,0.8
subjunctions,0.2
relative clauses,0.2
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.2
question words,0.0
question marks,0.0
subj/pred inversions,1.0
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,0.2
concessive,0.2
conditional,0.6
consecutive,0.4
final,0.0
interrogative,0.0
modal,0.0
other,2.4
temporal,0.2
A1 features,5
A1 features summed,2.2
A2 features,6
A2 features summed,1.7999999999999998
B1 features,4
B1 features summed,1.0
level features (all),29
level features (all) summed,41.80000000000001
