Feature,Value
words per sent,48.6
LIX,73.33251028806585
# words,2430
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.5377358490566038
adjectives,4.86
nouns,9.0
verbs,5.2
pronouns,10.72
particles,11.72
punctuation marks,6.88
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.44
aux verbs,1.2
full verbs,3.4
split verbs,0.16
nominative,2.16
accusative,2.88
dative,1.94
genitive,1.1
gen modifiers,0.88
prep with gen,0.0
all genitives,0.88
accusative obj,1.76
dative obj,0.36
genitive obj,0.0
prepositional obj,0.12
acc+dat obj,2.12
gen+prep obj,0.12
present forms,2.28
past forms,0.14
perfect forms,0.04
pqp forms,0.0
perfect+pqp forms,0.04
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.04
all futur forms,0.0
subj 1 forms,0.56
subj 2 forms,0.1
subj 2 aux forms,0.16
ind speech,0.02
irrealis mode,0.02
all subj forms,0.82
imperatives,0.02
passive voice,0.0
passive with agens,0.0
comparative,0.42
superlative,0.1
comp+superlative,0.52
conjunctions,0.4
subjunctions,0.36
relative clauses,0.84
participial clauses pres,0.0
participial clauses past,0.02
all participial clauses,0.02
negations,0.44
question words,0.3
question marks,0.04
subj/pred inversions,0.76
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,139.78
concessive,17.88
conditional,262.46
consecutive,7.7
final,17.94
interrogative,8.28
modal,64.54
other,313.22
temporal,257.28
A1 features,8
A1 features summed,1.84
A2 features,9
A2 features summed,412.02
B1 features,5
B1 features summed,291.97999999999996
level features (all),45
level features (all) summed,76.36000000000001
