Feature,Value
words per sent,28.6
LIX,50.558041958041954
# words,1430
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.475
adjectives,2.08
nouns,5.08
verbs,2.96
pronouns,6.78
particles,6.6
punctuation marks,4.84
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.1
aux verbs,0.9
full verbs,1.84
split verbs,0.14
nominative,1.54
accusative,1.42
dative,0.8
genitive,0.48
gen modifiers,0.4
prep with gen,0.0
all genitives,0.4
accusative obj,1.0
dative obj,0.12
genitive obj,0.04
prepositional obj,0.16
acc+dat obj,1.12
gen+prep obj,0.2
present forms,1.62
past forms,0.1
perfect forms,0.02
pqp forms,0.02
perfect+pqp forms,0.02
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.04
all futur forms,0.0
subj 1 forms,0.2
subj 2 forms,0.04
subj 2 aux forms,0.04
ind speech,0.02
irrealis mode,0.0
all subj forms,0.28
imperatives,0.06
passive voice,0.02
passive with agens,0.0
comparative,0.02
superlative,0.04
comp+superlative,0.06
conjunctions,0.2
subjunctions,0.18
relative clauses,0.46
participial clauses pres,0.0
participial clauses past,0.02
all participial clauses,0.02
negations,0.24
question words,0.16
question marks,0.04
subj/pred inversions,0.48
placeholder 'es',0.02
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,135.7
concessive,17.64
conditional,258.02
consecutive,7.66
final,17.26
interrogative,8.2
modal,64.26
other,309.7
temporal,255.34
A1 features,8
A1 features summed,0.96
A2 features,9
A2 features summed,402.22
B1 features,7
B1 features summed,289.35999999999996
level features (all),48
level features (all) summed,43.420000000000016
