Feature,Value
words per sent,49.52
LIX,71.73324717285945
# words,2476
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.5406162464985994
adjectives,4.76
nouns,8.98
verbs,5.8
pronouns,10.72
particles,11.64
punctuation marks,7.12
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.18
aux verbs,1.6
full verbs,3.88
split verbs,0.2
nominative,2.36
accusative,2.52
dative,2.8
genitive,0.74
gen modifiers,0.6
prep with gen,0.0
all genitives,0.64
accusative obj,1.7
dative obj,0.44
genitive obj,0.04
prepositional obj,0.18
acc+dat obj,2.14
gen+prep obj,0.22
present forms,1.6
past forms,1.26
perfect forms,0.06
pqp forms,0.02
perfect+pqp forms,0.32
past aux forms,0.22
futur 1 forms,0.0
futur 2 forms,0.08
all futur forms,0.22
subj 1 forms,0.16
subj 2 forms,0.02
subj 2 aux forms,0.08
ind speech,0.0
irrealis mode,0.02
all subj forms,0.26
imperatives,0.02
passive voice,0.02
passive with agens,0.0
comparative,0.24
superlative,0.08
comp+superlative,0.32
conjunctions,0.46
subjunctions,0.42
relative clauses,0.58
participial clauses pres,0.04
participial clauses past,0.08
all participial clauses,0.12
negations,0.42
question words,0.46
question marks,0.04
subj/pred inversions,1.0
placeholder 'es',0.02
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,164.9
concessive,19.08
conditional,288.64
consecutive,8.08
final,21.36
interrogative,9.62
modal,67.12
other,333.92
temporal,271.1
A1 features,9
A1 features summed,2.0599999999999996
A2 features,9
A2 features summed,464.41999999999996
B1 features,7
B1 features summed,308.52
level features (all),51
level features (all) summed,77.89999999999998
