Feature,Value
words per sent,45.2
LIX,66.74867256637168
# words,2260
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.5551149881046789
adjectives,3.7
nouns,8.4
verbs,5.18
pronouns,9.9
particles,12.38
punctuation marks,5.18
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.22
aux verbs,0.94
full verbs,3.88
split verbs,0.26
nominative,1.86
accusative,2.72
dative,2.82
genitive,0.5
gen modifiers,0.42
prep with gen,0.02
all genitives,0.44
accusative obj,1.86
dative obj,0.52
genitive obj,0.0
prepositional obj,0.24
acc+dat obj,2.38
gen+prep obj,0.24
present forms,1.24
past forms,1.24
perfect forms,0.02
pqp forms,0.08
perfect+pqp forms,0.22
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.1
all futur forms,0.0
subj 1 forms,0.12
subj 2 forms,0.06
subj 2 aux forms,0.02
ind speech,0.0
irrealis mode,0.0
all subj forms,0.2
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.12
superlative,0.14
comp+superlative,0.26
conjunctions,0.48
subjunctions,0.3
relative clauses,0.78
participial clauses pres,0.0
participial clauses past,0.06
all participial clauses,0.06
negations,0.4
question words,0.24
question marks,0.04
subj/pred inversions,0.82
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.02
'brauchen'+'lassen' constr,0.02
causal,162.42
concessive,18.94
conditional,285.94
consecutive,8.02
final,20.94
interrogative,9.44
modal,66.92
other,331.8
temporal,269.74
A1 features,7
A1 features summed,1.66
A2 features,9
A2 features summed,458.94
B1 features,5
B1 features summed,306.91999999999996
level features (all),46
level features (all) summed,71.1
