Feature,Value
words per sent,28.5
LIX,46.95614035087719
# words,1425
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.5490196078431373
adjectives,2.42
nouns,4.7
verbs,3.78
pronouns,6.5
particles,6.32
punctuation marks,4.64
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.12
aux verbs,0.62
full verbs,2.92
split verbs,0.26
nominative,1.0
accusative,1.94
dative,1.48
genitive,0.38
gen modifiers,0.32
prep with gen,0.02
all genitives,0.36
accusative obj,1.26
dative obj,0.38
genitive obj,0.02
prepositional obj,0.24
acc+dat obj,1.64
gen+prep obj,0.26
present forms,0.8
past forms,1.38
perfect forms,0.1
pqp forms,0.04
perfect+pqp forms,0.16
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.14
all futur forms,0.0
subj 1 forms,0.12
subj 2 forms,0.04
subj 2 aux forms,0.06
ind speech,0.04
irrealis mode,0.0
all subj forms,0.22
imperatives,0.02
passive voice,0.0
passive with agens,0.0
comparative,0.1
superlative,0.06
comp+superlative,0.16
conjunctions,0.56
subjunctions,0.14
relative clauses,0.34
participial clauses pres,0.0
participial clauses past,0.08
all participial clauses,0.08
negations,0.12
question words,0.08
question marks,0.02
subj/pred inversions,0.94
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,146.7
concessive,18.18
conditional,269.42
consecutive,7.76
final,19.0
interrogative,8.74
modal,65.3
other,318.7
temporal,261.34
A1 features,8
A1 features summed,1.2800000000000002
A2 features,9
A2 features summed,426.36
B1 features,6
B1 features summed,296.37999999999994
level features (all),47
level features (all) summed,47.38
